asset_id,ticker,company_name,search_key,status,reason,lei,legal_name,country,match_tier,candidate_count_after_fix,candidate_countries,phase,created_at_utc
U28427,STLDn,Steel Dynamics Inc,STEEL DYNAMICS,resolved,tier1_single_issued_registration_among_exact_matches,549300HGGKEL4FYTTQ83,"STEEL DYNAMICS, INC.",US,tier1_single_issued,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:47+00:00
U28438,STSTo,Stainless Tankers ASA,STAINLESS TANKERS,resolved,tier1_single_issued_registration_among_exact_matches,894500YHMWB7V6HNXW71,Stainless Tankers ASA,NO,tier1_single_issued,2,MH|NO,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:48+00:00
U28622,TAVIl,Tavistock Investments PLC,TAVISTOCK INVESTMENTS,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,21380078QEA6BEGTVT16,TAVISTOCK INVESTMENTS PLC,GB,tier2_legal_form_match,2,GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:49+00:00
U28623,TAn,TransAlta Corp,TRANSALTA,resolved,tier1_single_issued_registration_among_exact_matches,984500EE2ADD850F1C96,TransAlta Corporation,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:50+00:00
U28673,TELNFn,Telenor ASA,TELENOR,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,549300IM1QSBY4SLPM26,TELENOR ASA,NO,tier2_legal_form_match,2,DK|NO,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:51+00:00
U28683,TERNl,Tern Plc,TERN,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,2138005F87SODHL9CQ36,TERN PLC,GB,tier2_legal_form_match,2,DE|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:52+00:00
U28730,TINl,Cornish Metals PLC,CORNISH METALS,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,213800VU7WVFF4BJFY96,CORNISH METALS PLC,GB,tier2_legal_form_match,2,CA|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:53+00:00
U28733,TISIn,Team Inc,TEAM,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,FR|JE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:54+00:00
U28734,TITANh,Titanium Oyj,TITANIUM,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,743700114STNX9PNP369,Titanium Oyj,FI,tier2_legal_form_match,8,CA|FI|FR|GB|JE|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:55+00:00
U28756,TLNDn,Talend SA,TALEND,resolved,tier1_single_issued_registration_among_exact_matches,549300DPT2QUIJIFPN36,TALEND,FR,tier1_single_issued,2,FR,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:56+00:00
U28806,TOUn,Tourmaline Oil Corp,TOURMALINE OIL,resolved,tier1_single_issued_registration_among_exact_matches,894500I7AXG91VB3PM28,Tourmaline Oil Corp.,CA,tier1_single_issued,6,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:57+00:00
U28866,TRNn,Trinity Industries Inc,TRINITY INDUSTRIES,resolved,tier1_single_issued_registration_among_exact_matches,335800LX5U1MY6MQOE57,TRINITY INDUSTRIES LIMITED,IN,tier1_single_issued,3,IN|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:08:59+00:00
U28872,TRPl,Tower Resources PLC,TOWER RESOURCES,narrowed_unconfirmed,tier2_legal_form_suffix_matches_source_name_not_independently_verified,2138002J9VH6PN7P2B09,TOWER RESOURCES PLC,GB,tier2_legal_form_match,2,CA|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:00+00:00
U28909,TSTLl,Tristel PLC,TRISTEL,resolved,tier1_single_issued_registration_among_exact_matches,2138009DZ4LH9CZGF662,TRISTEL PLC,GB,tier1_single_issued,2,BE|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:01+00:00
U29222,USY1d,Unisys Corp,UNISYS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,GB|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:02+00:00
U29242,V1R0d,Lithos Group Ltd,LITHOS GROUP,resolved,tier1_single_issued_registration_among_exact_matches,894500E03ZFBZSTOR041,LITHOS GROUP LTD.,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:03+00:00
U29319,VDIo,Vantage Drilling International Ltd,VANTAGE DRILLING INTERNATIONAL,resolved,tier1_single_issued_registration_among_exact_matches,254900AQNVGV14C1BU42,Vantage Drilling International Ltd.,BM,tier1_single_issued,3,BM|KY,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:04+00:00
U29354,VETn,Vermilion Energy Inc,VERMILION ENERGY,resolved,tier1_single_issued_registration_among_exact_matches,8945009D1HGCJC8M8A68,VERMILION ENERGY INC.,CA,tier1_single_issued,2,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:05+00:00
U29389,VINCIh,Vincit Oyj,VINCIT,resolved,tier1_single_issued_registration_among_exact_matches,743700X0R6ZTRQRZ5O87,Vincit Oyj,FI,tier1_single_issued,2,FI|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:06+00:00
U29440,VODAn,Vodacom Group Ltd,VODACOM GROUP,resolved,tier1_single_issued_registration_among_exact_matches,37890012A8DC24B8D663,Vodacom Group Limited,ZA,tier1_single_issued,2,ZA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:07+00:00
U29491,VSSABs,Viking Supply Ships AB,VIKING SUPPLY SHIPS,resolved,tier1_single_issued_registration_among_exact_matches,549300EE66H3WO5AYK71,Viking Supply Ships AB,SE,tier1_single_issued,2,DK|SE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:09+00:00
U29614,WENTFn,Wentworth Resources Ltd,WENTWORTH RESOURCES,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CA|JE,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:10+00:00
U29638,WHDn,Cactus Inc,CACTUS,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,5,FR|IN|LU|US,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:11+00:00
U30100,XTBw,XTB SA,XTB,ambiguous,multiple_active_candidates_survive_both_tiers,,,,,2,CY|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:12+00:00
U30239,YE20d,Strathcona Resources Ltd,STRATHCONA RESOURCES,resolved,tier1_single_issued_registration_among_exact_matches,8945002R5I3793F4AZ38,Strathcona Resources Ltd.,CA,tier1_single_issued,4,CA,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:12+00:00
U30297,ZENAo,Zenith Energy Ltd,ZENITH ENERGY,resolved,tier1_single_issued_registration_among_exact_matches,213800AYTYOYD61S4569,ZENITH ENERGY LTD.,CA,tier1_single_issued,2,CA|GB,v2.38BQ-europe-cboe-ambiguous-disambiguation,2026-09-08T10:09:14+00:00
