Symbol,Name,Exchange,Country,Sector,Industry,Market Cap,Last Sale,Volume,Source,instrument_type,instrument_scope,classification_confidence,classification_reason
BSVN,Bank7 Corp. - Common stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BSY,"Bentley Systems, Incorporated - Class B Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTBD,"BT Brands, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTBT,"Bit Digital, Inc. - Ordinary Share",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BTCS,BTCS Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTCT,BTC Digital Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTDR,Bitdeer Technologies Group - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTMD,Biote Corp. - Class A common stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTOC,Armlogi Holding Corp. - common stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTOG,Bit Origin Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTQ,BTQ Technologies Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTSG,"BrightSpring Health Services, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BTTC,Black Titan Corp - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BULL,Webull Corporation - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BUSE,First Busey Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BUUU,BUUU Group Limited - Class A Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BVC,BitVentures Limited - Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BVFL,"BV Financial, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BVS,Bioventus Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BWAY,BrainsWay Ltd. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
BWB,"Bridgewater Bancshares, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BWEN,"Broadwind, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BWFG,"Bankwell Financial Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BWMN,Bowman Consulting Group Ltd. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BYFC,Broadway Financial Corporation - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BYND,"Beyond Meat, Inc. - Common stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BYRN,"Byrna Technologies, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BYSI,"BeyondSpring, Inc. - Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BZ,KANZHUN LIMITED - American Depository Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
BZAI,"Blaize Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BZFD,"BuzzFeed, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
BZUN,Baozun Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
CAAS,"China Automotive Systems, Inc. - Ordinary Share",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
CABA,"Cabaletta Bio, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CABR,"Caring Brands, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAC,Camden National Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CACC,Credit Acceptance Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CADL,"Candel Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAI,"Caris Life Sciences, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAKE,The Cheesecake Factory Incorporated - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CALC,"CalciMedica, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CALM,"Cal-Maine Foods, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAMP,CAMP4 Therapeutics Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAMT,Camtek Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAN,Canaan Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted,ADR,IN_SCOPE,MEDIUM,Security name indicates ADR/ADS; keep in scope for now.
CAPR,"Capricor Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAPS,Capstone Holding Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAR,"Avis Budget Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CARE,"Carter Bankshares, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CARG,"CarGurus, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CARL,"Carlsmed, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CART,Maplebear Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CASH,"Pathward Financial, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CASS,"Cass Information Systems, Inc - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CAST,"FreeCast, Inc. - Class A common stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CASY,"Caseys General Stores, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CATY,Cathay General Bancorp - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBAT,"CBAK Energy Technology, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBC,"Central Bancompany, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBFV,"CB Financial Services, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBIO,"Crescent Biopharma, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBK,"Commercial Bancgroup, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBLL,"CeriBell, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBNK,"Capital Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBRL,"Cracker Barrel Old Country Store, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBRS,Cerebras Systems Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBSH,"Commerce Bancshares, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CBUS,"Cibus, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCAP,"Crescent Capital BDC, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCB,Coastal Financial Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCBG,Capital City Bank Group - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCC,CCC Intelligent Solutions Holdings Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCCC,"C4 Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCEC,Capital Clean Energy Carriers Corp. - Common Share,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
CCEP,Coca-Cola Europacific Partners plc - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCG,Cheche Group Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCHH,CCH Holdings Ltd - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCIX,Churchill Capital Corp IX - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCLD,"CareCloud, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCNE,CNB Financial Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCOI,"Cogent Communications Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCRN,"Cross Country Healthcare, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCSI,"Consensus Cloud Solutions, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCTG,CCSC Technology International Holdings Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CCXI,Churchill Capital Corp XI - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CD,Chaince Digital Holdings Inc. - American Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDIO,Cardio Diagnostics Holdings Inc. - Common stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDLX,"Cardlytics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDNA,"CareDx, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDNL,Cardinal Infrastructure Group Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDNS,"Cadence Design Systems, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDRO,"Codere Online Luxembourg, S.A. - Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDT,CDT Equity Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDTG,CDT Environmental Technology Investment Holdings Limited - ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDW,CDW Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDXS,"Codexis, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDZI,"Cadiz, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CDZIP,"Cadiz, Inc. - Depositary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
CECO,CECO Environmental Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CEG,Constellation Energy Corporation - Common Stock When-Issued,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CELC,Celcuity Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CELH,"Celsius Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CELU,Celularity Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CELZ,"Creative Medical Technology Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CENN,Cenntro Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CENT,Central Garden & Pet Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CENTA,Central Garden & Pet Company - Class A Common Stock Nonvoting,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CENX,Century Aluminum Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CEPF,"Cantor Equity Partners IV, Inc. - Class A Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CEPO,"Cantor Equity Partners I, Inc. - Class A Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CEPS,"Cantor Equity Partners VI, Inc. - Class A Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CEPT,"Cantor Equity Partners II, Inc. - Class A ordinary share",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,LOW,No out-of-scope instrument markers detected; treated as common stock candidate.
CEPV,"Cantor Equity Partners V, Inc. - Class A Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CERS,Cerus Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CERT,"Certara, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CETX,Cemtrex Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CETY,"Clean Energy Technologies, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CEVA,"CEVA, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CFBK,CF Bankshares Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CFFI,C&F Financial Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CFFN,"Capitol Federal Financial, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CG,The Carlyle Group Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGC,Canopy Growth Corporation - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGCT,Cartesian Growth Corporation III - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGEM,"Cullinan Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGEN,Compugen Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGNT,Cognyte Software Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGNX,Cognex Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGON,"CG Oncology, Inc. - Common stock",NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
CGTL,Creative Global Technology Holdings Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted,COMMON_STOCK,IN_SCOPE,HIGH,Security name indicates common stock/common shares.
