Symbol,Name,Exchange,Country,Sector,Industry,Market Cap,Last Sale,Volume,Source
INVZ,Innoviz Technologies Ltd. - Ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
IONR,ioneer Ltd - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IOSP,Innospec Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IOTR,iOThree Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IOVA,"Iovance Biotherapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IPAR,"Interparfums, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IPCX,Inflection Point Acquisition Corp. III - Class A ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
IPCXR,Inflection Point Acquisition Corp. III - Rights,NASDAQ,USA,,,,,,nasdaqlisted
IPCXU,Inflection Point Acquisition Corp. III - Units,NASDAQ,USA,,,,,,nasdaqlisted
IPDN,"Professional Diversity Network, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IPEX,Inflection Point Acquisition Corp. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IPEXR,Inflection Point Acquisition Corp. - Right,NASDAQ,USA,,,,,,nasdaqlisted
IPEXU,Inflection Point Acquisition Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
IPFX,Inflection Point Acquisition Corp. VI - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IPFXU,Inflection Point Acquisition Corp. VI - Units,NASDAQ,USA,,,,,,nasdaqlisted
IPFXW,Inflection Point Acquisition Corp. VI - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
IPGP,IPG Photonics Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IPHA,Innate Pharma S.A. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IPM,Intelligent Protection Management Corp.  - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IPSC,"Century Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IPST,"IP Strategy Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IPVVU,"InterPrivate Investment Partners V, Inc. - Units",NASDAQ,USA,,,,,,nasdaqlisted
IPW,iPower Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IPWR,Ideal Power Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IPX,IperionX Limited - American Depositary Share,NASDAQ,USA,,,,,,nasdaqlisted
IQ,"iQIYI, Inc. - American Depositary Shares",NASDAQ,USA,,,,,,nasdaqlisted
IQST,iQSTEL Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IRD,"Opus Genetics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IRDM,Iridium Communications Inc - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IREN,IREN Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IRHO,Iron Horse Acquisitions II Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IRHOR,Iron Horse Acquisitions II Corp. - Rights,NASDAQ,USA,,,,,,nasdaqlisted
IRHOU,Iron Horse Acquisitions II Corp. - Units,NASDAQ,USA,,,,,,nasdaqlisted
IRIX,IRIDEX Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IRMD,iRadimed Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IRON,"Disc Medicine, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IRTC,"iRhythm Holdings, Inc.  - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IRWD,"Ironwood Pharmaceuticals, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
ISBA,Isabella Bank Corporation - Common stock,NASDAQ,USA,,,,,,nasdaqlisted
ISPC,iSpecimen Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
ISPR,Ispire Technology Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
ISRG,"Intuitive Surgical, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
ISSC,"Innovative Solutions and Support, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
ISTR,Investar Holding Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
ITHA,ITHAX Acquisition Corp III - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
ITHAU,ITHAX Acquisition Corp III - Units,NASDAQ,USA,,,,,,nasdaqlisted
ITHAW,ITHAX Acquisition Corp III - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
ITIC,Investors Title Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
ITOC,iTonic Holdings Ltd - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
ITRI,"Itron, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
ITRN,Ituran Location and Control Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
IVA,Inventiva S.A. - American Depository Shares,NASDAQ,USA,,,,,,nasdaqlisted
IVDA,"Iveda Solutions, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IVDAW,"Iveda Solutions, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
IVF,"INVO Fertility, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IVVD,"Invivyd, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IXHL,Incannex Healthcare Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
IZEA,"IZEA Worldwide, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
IZM,ICZOOM Group Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JACK,Jack In The Box Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JAGX,"Jaguar Health, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JAKK,"JAKKS Pacific, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JANX,"Janux Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JATT,JATT II Acquisition Corp - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JAZZ,Jazz Pharmaceuticals plc - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JBDI,JBDI Holdings Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JBHT,"J.B. Hunt Transport Services, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JBIO,"Jade Biosciences, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JBLU,JetBlue Airways Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JBSS,"John B. Sanfilippo & Son, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JCAP,"Jefferson Capital, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JCSE,JE Cleantech Holdings Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JCTC,Jewett-Cameron Trading Company - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
JD,"JD.com, Inc. - American Depositary Shares",NASDAQ,USA,,,,,,nasdaqlisted
JDZG,JIADE LIMITED - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JEM,707 Cayman Holdings Limited - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JF,J and Friends Holdings Limited - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JFB,JFB Construction Holdings - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JFIN,Jiayin Group Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JFU,9F Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JG,Aurora Mobile Limited - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JJSF,J & J Snack Foods Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JKHY,"Jack Henry & Associates, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JL,J-Long Group Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JLHL,Julong Holding Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JMSB,"John Marshall Bancorp, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JOUT,Johnson Outdoors Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JOYY,JOYY Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JRSH,"Jerash Holdings (US), Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JRVR,"James River Group Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JSM,"Navient Corporation - 6% Senior Notes due December 15, 2043",NASDAQ,USA,,,,,,nasdaqlisted
JSPR,"Jasper Therapeutics, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JSPRW,"Jasper Therapeutics, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
JTAI,Jet.AI Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JUNS,"Jupiter Neurosciences, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JVA,"Coffee Holding Co., Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
JWEL,Jowell Global Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JXG,JX Luxventure Group Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JYD,Jayud Global Logistics Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JYNT,The Joint Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
JZ,Jianzhi Education Technology Group Company Limited - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
JZXN,"Jiuzi Holdings, Inc. - Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted
KALA,"KALA BIO, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KALU,Kaiser Aluminum Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KALV,"KalVista Pharmaceuticals, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KARO,Karooooo Ltd. - Ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
KBON,Karbon Capital Partners Corp. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KBONU,Karbon Capital Partners Corp. - Units,NASDAQ,USA,,,,,,nasdaqlisted
KBONW,Karbon Capital Partners Corp. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
KBSX,FST Corp. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KC,Kingsoft Cloud Holdings Limited - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KCHV,Kochav Defense Acquisition Corp. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KCHVR,Kochav Defense Acquisition Corp. - Right,NASDAQ,USA,,,,,,nasdaqlisted
KCHVU,Kochav Defense Acquisition Corp. - Units,NASDAQ,USA,,,,,,nasdaqlisted
KDK,"Kodiak AI, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KDKRW,"Kodiak AI, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
KDP,Keurig Dr Pepper Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KE,"Kimball Electronics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KEEL,Keel Infrastructure Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KELYA,"Kelly Services, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KELYB,"Kelly Services, Inc. - Class B Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KEQU,Kewaunee Scientific Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KEYYU,Keystone Acquisition Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
KFFB,Kentucky First Federal Bancorp - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KFII,K&F Growth Acquisition Corp. II - Class A Ordinary shares,NASDAQ,USA,,,,,,nasdaqlisted
KFIIR,K&F Growth Acquisition Corp. II - Rights,NASDAQ,USA,,,,,,nasdaqlisted
KFIIU,K&F Growth Acquisition Corp. II - Unit,NASDAQ,USA,,,,,,nasdaqlisted
KG,"Kestrel Group, Ltd. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KGEI,Kolibri Global Energy Inc. - Common stock,NASDAQ,USA,,,,,,nasdaqlisted
KHC,The Kraft Heinz Company - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KIDS,OrthoPediatrics Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KIDZ,KIDZ AI Inc. - Class B Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KIDZW,KIDZ AI Inc. - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
KINS,"Kingstone Companies, Inc - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KITT,"Nauticus Robotics, Inc. - Common stock",NASDAQ,USA,,,,,,nasdaqlisted
KITTW,"Nauticus Robotics, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
KLAC,KLA Corporation  - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KLIC,"Kulicke and Soffa Industries, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KLRA,"Kailera Therapeutics, Inc. - Common stock",NASDAQ,USA,,,,,,nasdaqlisted
KLRS,"Kalaris Therapeutics, Inc.  - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KLTR,"Kaltura, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KLXE,"KLX Energy Services Holdings, Inc.  - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KMB,Kimberly-Clark Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KMDA,Kamada Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KMRK,K-Tech Solutions Company Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KMTS,"Kestra Medical Technologies, Ltd. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KNDI,"Kandi Technologies Group, Inc. - Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted
KNSA,"Kiniksa Pharmaceuticals International, plc - Class A Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted
KOD,Kodiak Sciences Inc - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KOPN,Kopin Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KOSS,Koss Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KOYN,CSLM Digital Asset Acquisition Corp III - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KOYNU,CSLM Digital Asset Acquisition Corp III - Units,NASDAQ,USA,,,,,,nasdaqlisted
KOYNW,CSLM Digital Asset Acquisition Corp III - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
KPLT,"Katapult Holdings, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KPLTW,"Katapult Holdings, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
KPRX,"Kiora Pharmaceuticals, Inc.  - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KPTI,Karyopharm Therapeutics Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KRAQ,KRAKacquisition Corp - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KRAQU,KRAKacquisition Corp - Unit,NASDAQ,USA,,,,,,nasdaqlisted
KRAQW,KRAKacquisition Corp - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
KRKR,36Kr Holdings Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KRMD,"KORU Medical Systems, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KRNT,Kornit Digital Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KRNY,Kearny Financial - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KROS,"Keros Therapeutics, Inc. - common stock",NASDAQ,USA,,,,,,nasdaqlisted
KRRO,"Korro Bio, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KRT,Karat Packaging Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KRUS,"Kura Sushi USA, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KRYS,"Krystal Biotech, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KSCP,"Knightscope, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KSPI,Joint Stock Company Kaspi.kz - American Depository Shares,NASDAQ,USA,,,,,,nasdaqlisted
KTCC,Key Tronic Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KTOS,"Kratos Defense & Security Solutions, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KTTA,Pasithea Therapeutics Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
KTTAW,Pasithea Therapeutics Corp. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
KTWO,K2 Capital Acquisition Corporation - Class A Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted
KTWOR,K2 Capital Acquisition Corporation - Rights,NASDAQ,USA,,,,,,nasdaqlisted
KTWOU,K2 Capital Acquisition Corporation - Units,NASDAQ,USA,,,,,,nasdaqlisted
KURA,"Kura Oncology, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KUST,"Kustom Entertainment, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KVAC,Keen Vision Acquisition Corporation - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KVACU,Keen Vision Acquisition Corporation - Units,NASDAQ,USA,,,,,,nasdaqlisted
KVACW,Keen Vision Acquisition Corporation - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
KVHI,"KVH Industries, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KWM,"K Wave Media, Ltd. - Ordinary Shares",NASDAQ,USA,,,,,,nasdaqlisted
KWMWW,"K Wave Media, Ltd. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
KXIN,Kaixin Holdings - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
KYIV,Kyivstar Group Ltd. - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
KYIVW,Kyivstar Group Ltd. - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
KYMR,"Kymera Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KYNB,"Kyntra Bio, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KYTX,"Kyverna Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
KZIA,Kazia Therapeutics Limited - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LAB,Standard BioTools Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LABT,Lakewood-Amedex Biotherapeutics Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LAES,SEALSQ Corp - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LAFA,LaFayette Acquisition Corp. - Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted
LAFAR,LaFayette Acquisition Corp. - Rights,NASDAQ,USA,,,,,,nasdaqlisted
LAFAU,LaFayette Acquisition Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
LAKE,"Lakeland Industries, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LAMR,Lamar Advertising Company - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LAND,Gladstone Land Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LANDO,Gladstone Land Corporation - 6.00% Series B Cumulative Redeemable Preferred Stock,NASDAQ,USA,,,,,,nasdaqlisted
LANDP,Gladstone Land Corporation - 6.00% Series C Cumulative Redeemable Preferred Stock,NASDAQ,USA,,,,,,nasdaqlisted
LARK,Landmark Bancorp Inc. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LASE,Laser Photonics Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LASR,"nLIGHT, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LATA,Galata Acquisition Corp. II - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LATAU,Galata Acquisition Corp. II - Units,NASDAQ,USA,,,,,,nasdaqlisted
LATAW,Galata Acquisition Corp. II - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
LAUR,"Laureate Education, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LAWR,"Robot Consulting Co., Ltd. - ADS",NASDAQ,USA,,,,,,nasdaqlisted
LBGJ,Li Bang International Corporation Inc. - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LBRDA,Liberty Broadband Corporation - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LBRDK,Liberty Broadband Corporation - Class C Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LBRDP,Liberty Broadband Corporation - Series A Cumulative Redeemable Preferred Stock,NASDAQ,USA,,,,,,nasdaqlisted
LBRX,LB Pharmaceuticals Inc - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LBTYA,Liberty Global Ltd. - Class A Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
LBTYB,Liberty Global Ltd. - Class B Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
LBTYK,Liberty Global Ltd. - Class C Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
LCCC,Lakeshore Acquisition III Corp. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LCCCR,Lakeshore Acquisition III Corp. - Rights,NASDAQ,USA,,,,,,nasdaqlisted
LCCCU,Lakeshore Acquisition III Corp. - Unit,NASDAQ,USA,,,,,,nasdaqlisted
LCFY,Locafy Limited - Ordinary Share,NASDAQ,USA,,,,,,nasdaqlisted
LCFYW,Locafy Limited - Warrant,NASDAQ,USA,,,,,,nasdaqlisted
LCID,"Lucid Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LCNB,LCNB Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LCUT,"Lifetime Brands, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LE,"Lands' End, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LECO,"Lincoln Electric Holdings, Inc. - Common Shares",NASDAQ,USA,,,,,,nasdaqlisted
LEDS,SemiLEDS Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LEE,"Lee Enterprises, Incorporated - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LEGH,Legacy Housing Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LEGN,Legend Biotech Corporation - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LENZ,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LESL,"Leslie's, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LEXX,Lexaria Bioscience Corp. - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LFAC,Leapfrog Acquisition Corporation - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LFACU,Leapfrog Acquisition Corporation - Units,NASDAQ,USA,,,,,,nasdaqlisted
LFACW,Leapfrog Acquisition Corporation - Warrants,NASDAQ,USA,,,,,,nasdaqlisted
LFCR,"Lifecore Biomedical, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LFMD,"LifeMD, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LFMDP,"LifeMD, Inc. - 8.875% Series A Cumulative Perpetual Preferred Stock",NASDAQ,USA,,,,,,nasdaqlisted
LFS,"LEIFRAS Co., Ltd. - American Depositary Shares",NASDAQ,USA,,,,,,nasdaqlisted
LFST,"LifeStance Health Group, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LFTO,"Liftoff Mobile, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LFUS,"Littelfuse, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LFVN,Lifevantage Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LFWD,Lifeward Ltd. - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LGCL,Lucas GC Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LGHL,Lion Group Holding Ltd. - American Depositary Share,NASDAQ,USA,,,,,,nasdaqlisted
LGIH,"LGI Homes, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LGN,Legence Corp. - Class A Common stock,NASDAQ,USA,,,,,,nasdaqlisted
LGND,Ligand Pharmaceuticals Incorporated - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LGO,Largo Inc. - Common Shares,NASDAQ,USA,,,,,,nasdaqlisted
LGVN,Longeveron Inc. - Class A Common stock,NASDAQ,USA,,,,,,nasdaqlisted
LHAI,Linkhome Holdings Inc. - Common stock,NASDAQ,USA,,,,,,nasdaqlisted
LHSW,Lianhe Sowell International Group Ltd - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LI,Li Auto Inc. - American Depositary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LICN,Lichen International Limited - Class A Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LIDR,"AEye, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LIDRW,"AEye, Inc. - Warrant",NASDAQ,USA,,,,,,nasdaqlisted
LIEN,"Chicago Atlantic BDC, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LIF,"Life360, Inc. - Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LIFE,Ethos Technologies Inc. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LILA,Liberty Latin America Ltd. - Class A Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LILAK,Liberty Latin America Ltd. - Class C Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
LILAV,Liberty Latin America Ltd - Class A Common Stock Ex-Distribution When Issued,NASDAQ,USA,,,,,,nasdaqlisted
LILKV,Liberty Latin America Ltd - Class C Common Stock Ex-Distribution When Issued,NASDAQ,USA,,,,,,nasdaqlisted
LILPV,Liberty Latin America Ltd. - 9.0% Fixed Rate Cumulative Perpetual Redeemable Series A Preference Shares,NASDAQ,USA,,,,,,nasdaqlisted
LIMN,"Liminatus Pharma, Inc. - Class A Common Stock",NASDAQ,USA,,,,,,nasdaqlisted
LIMNW,"Liminatus Pharma, Inc. - Warrants",NASDAQ,USA,,,,,,nasdaqlisted
LIN,Linde plc - Ordinary Shares,NASDAQ,USA,,,,,,nasdaqlisted
LINC,Lincoln Educational Services Corporation - Common Stock,NASDAQ,USA,,,,,,nasdaqlisted
