asset_id,ticker,company_name,exchange,cik,source_priority,candidate_matrix_status,fundamental_quality_status,price_quality_status,evidence_level,missing_reason,revenue_growth_yoy,revenue_growth_3y,gross_margin,operating_margin,net_margin,free_cash_flow_margin,debt_to_assets,cash_to_assets,shares_dilution_flag,profitability_positive_flag,growth_positive_flag,balance_sheet_risk_flag,return_1m,return_3m,return_6m,return_12m,volatility_3m,volatility_6m,max_drawdown_6m,max_drawdown_12m,price_vs_sma_50,price_vs_sma_200,sma_50_vs_sma_200,trend_positive_flag,recent_high_breakout_flag,near_52w_high_flag,recovery_from_drawdown_flag,avg_volume_1m,avg_volume_3m,liquidity_available_flag,fundamental_signal_summary,price_signal_summary,risk_signal_summary,evidence_notes,scoring_calculated,ranking_calculated,recommendation_generated,phase
U00148,ALNT,Allient Inc. - Common Stock,NASDAQ,0000046129,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.046248,,,,,0.089609,0.478086,,,true,true,false,-0.04083,0.012058,0.391885,0.905024,0.699708,0.682849,-0.243525,-0.243525,-0.090735,0.187673,0.30619,false,false,false,false,264007.571429,280204.111111,true,revenue growth positive; positive FCF flag true,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00149,ALNY,"Alnylam Pharmaceuticals, Inc. - Common Stock",NASDAQ,0001178670,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.651929,,,,0.084478,0.125307,0.841095,,,true,true,true,0.117006,-0.139836,-0.227648,-0.448814,0.703393,0.553115,-0.394597,-0.581695,-0.054781,-0.240319,-0.196291,false,false,false,false,1781768.428571,1756791.063492,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00150,ALOT,"AstroNova, Inc. - Common Stock",NASDAQ,0000008146,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.005077,,,,-0.015786,0.07578,0.441272,,,true,false,false,0.005201,0.855954,2.192731,1.61879,1.415982,1.057336,-0.098913,-0.408938,0.009254,0.907494,0.890005,true,true,true,true,83223.380952,157618.904762,true,revenue growth non-positive; net margin non-positive; positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00151,ALOV,"Aldabra 4 Liquidity Opportunity Vehicle, Inc. - Class A Ordinary Shares",NASDAQ,0002083989,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_PRICE,FEATURES_PARTIAL,PRICE_FEATURES_PARTIAL,medium,price_features_missing_or_partial,,,,,,,1.186211,,,false,false,true,0.003012,0.007056,,,0.021979,,,,0.002328,,,false,false,true,false,49466.47619,23068.253968,true,positive FCF flag false,3m return positive; trend flag false,balance-sheet leverage elevated,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00152,ALOY,REalloys Inc. - Common Stock,NASDAQ,0001567900,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,,,,false,false,false,-0.064161,-0.260145,-0.605487,0.6336,1.326862,1.407413,-0.676118,-0.728555,-0.100004,-0.085357,0.016275,false,false,false,false,2635147.619048,2924523.809524,true,positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00153,ALP,Alpha Compute Corp - Common Stock,NASDAQ,0001095435,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,,,,false,false,false,-0.07732,-0.362989,-0.573809,-0.974282,1.258198,1.29128,-0.665929,-0.986159,-0.144605,-0.681585,-0.627757,false,false,false,false,8592028.571429,5850350.793651,true,positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00155,ALRM,"Alarm.com Holdings, Inc. - Common Stock",NASDAQ,0001459200,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.075929,,,,,0.135533,0.582976,,,true,true,false,0.00126,0.209439,0.127534,-0.051509,0.283932,0.322342,-0.15992,-0.266411,0.044445,0.137175,0.088784,true,false,true,true,372536.428571,480708.968254,true,revenue growth positive; positive FCF flag true,3m return positive; 12m return non-positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00156,ALRS,Alerus Financial Corporation - Common Stock,NASDAQ,0000903419,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.891984,,,false,false,true,-0.044256,0.127593,0.337023,0.464302,0.185027,0.200001,-0.064412,-0.111443,0.005817,0.218863,0.211813,true,false,true,false,145810.047619,221447.793651,true,positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00157,ALT,"Altimmune, Inc. - Common Stock",NASDAQ,0001326190,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,1.05,,,,-2148.609756,-1647.463415,0.196611,,,false,true,false,0.03,0.065517,-0.257212,-0.193211,0.466217,0.620205,-0.393443,-0.580906,0.031857,-0.155432,-0.181507,false,false,false,false,4319568.142857,4376703.666667,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00158,ALTI,"AlTi Global, Inc. - Class A Common Stock",NASDAQ,0001838615,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,0.232058,,,,-0.469489,,0.256415,,,false,true,false,0.045699,0.2589,-0.123874,-0.086854,0.74869,0.694105,-0.349537,-0.458574,0.028937,-0.010594,-0.038419,false,false,false,true,209447.619048,199138.095238,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00159,ALTO,"Alto Ingredients, Inc. - Common Stock",NASDAQ,0000778164,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.049035,,,,0.014531,0.009421,0.369213,,,true,false,false,-0.17284,-0.291005,0.546154,2.557522,0.732877,1.079669,-0.338898,-0.338898,-0.167874,-0.000435,0.201218,false,false,false,false,1983311.571429,2351651.47619,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00161,ALXO,ALX Oncology Holdings Inc. - Common Stock,NASDAQ,0001810182,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.559987,,,false,false,false,0.055838,0.245509,-0.050228,1.019417,0.769557,0.745253,-0.375566,-0.504587,0.027465,0.144744,0.114144,true,false,false,true,1118933.333333,1305790.47619,true,positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00162,ALZN,"Alzamend Neuro, Inc. - Common Stock",NASDAQ,0001677077,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.647387,,,false,false,false,0.172414,0.478261,-0.141414,-0.297521,0.5976,0.860804,-0.606422,-0.672519,0.236687,0.058685,-0.143935,false,true,false,true,100100.0,156407.936508,true,positive FCF flag false,3m return positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00163,AMAL,Amalgamated Financial Corp. - Common Stock,NASDAQ,0001823608,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,,,0.910431,,,false,false,true,-0.046141,0.121004,0.226743,0.638629,0.238847,0.241136,-0.089908,-0.131063,-0.017887,0.172125,0.193472,false,false,true,false,153053.714286,162041.714286,true,positive FCF flag true,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00165,AMAT,"Applied Materials, Inc. - Common Stock",NASDAQ,0000006951,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.043862,,,,0.246686,0.20086,0.437588,,,true,true,false,-0.147353,-0.098357,0.257685,1.748507,0.845897,0.6992,-0.396335,-0.396335,-0.187766,0.09421,0.347162,false,false,false,false,7253005.428571,9503017.68254,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00166,AMBA,"Ambarella, Inc. - Ordinary Shares",NASDAQ,0001280263,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.371534,,,,-0.194176,,0.25521,,,false,true,false,-0.179608,-0.134601,0.180679,-0.177619,0.981151,0.835275,-0.339104,-0.490629,-0.083262,-0.023648,0.065028,false,false,false,false,1008783.52381,1638648.47619,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00167,AMCI,AMC Robotics Corporation - Common Stock,NASDAQ,0001937891,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,-4.149469,,0.066805,,,false,false,false,-0.188679,-0.203704,-0.423249,0.007812,1.377539,1.32658,-0.590476,-0.864474,-0.199669,-0.316572,-0.146068,false,false,false,false,155466.666667,153885.714286,true,net margin non-positive; positive FCF flag false,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00168,AMCX,AMC Global Media Inc. - Class A Common Stock,NASDAQ,0001514991,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,-0.045229,,,,0.038671,0.117816,0.742499,,,true,false,false,0.133945,0.172676,0.582586,0.750708,0.562846,0.50143,-0.214458,-0.348651,0.122759,0.359646,0.210987,true,false,true,true,599959.285714,619499.126984,true,revenue growth non-positive; net margin positive; positive FCF flag true,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00169,AMD,"Advanced Micro Devices, Inc. - Common Stock",NASDAQ,0000002488,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.343378,,,,0.125148,0.194434,,,,true,true,false,-0.051647,-0.118744,1.406965,1.826108,0.760016,0.75058,-0.260539,-0.277608,-0.086084,0.360919,0.489108,false,false,false,false,21566654.904762,27085478.619048,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00170,AMGN,Amgen Inc. - Common Stock,NASDAQ,0000318154,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.099539,,,,0.209817,0.220402,,,,true,true,false,0.156386,0.334674,0.162122,0.522783,0.271331,0.255205,-0.146123,-0.165679,0.118787,0.227578,0.09724,true,false,true,false,2512659.047619,2703005.396825,true,revenue growth positive; net margin positive; positive FCF flag true,3m return positive; 12m return positive; trend flag true,12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00171,AMIX,"Autonomix Medical, Inc. - Common Stock",NASDAQ,0001617867,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,,,,,,,0.224342,,,false,false,false,-0.769231,10.479592,10.029412,2.629032,38.281513,27.100047,-0.769231,-0.774603,-0.272134,1.224777,2.056576,false,false,false,true,3215723.809524,4519570.444444,true,positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00172,AMKR,"Amkor Technology, Inc. - Common Stock",NASDAQ,0001047127,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,0.061777,,,,0.055739,0.028472,0.446151,,,true,true,false,-0.100511,-0.388146,0.025566,0.890451,1.001449,0.87618,-0.543239,-0.543239,-0.251739,-0.181477,0.0939,false,false,false,false,4204097.238095,5650521.301587,true,revenue growth positive; net margin positive; positive FCF flag true,3m return non-positive; 12m return positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00173,AMLX,"Amylyx Pharmaceuticals, Inc. - Common Stock",NASDAQ,0001658551,fundamental_and_price,CANDIDATE_MATRIX_PARTIAL_FUNDAMENTALS,FEATURES_PARTIAL,PRICE_FEATURES_READY,medium,fundamental_features_missing_or_partial,-1.0,,,,,,0.082328,,,false,false,false,0.577046,1.612879,1.291694,2.455912,1.401661,1.066623,-0.3061,-0.3061,0.464295,1.070035,0.413674,true,false,false,true,3773438.095238,2493007.936508,true,revenue growth non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag true,balance-sheet leverage not elevated; 12m drawdown within tracked range,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00174,AMOD,"Alpha Modus Holdings, Inc. - Class A Common Stock",NASDAQ,0001862463,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,,,,,-1123.737041,-450.859064,10.535911,,,false,false,true,-0.309227,11.311112,4.410156,1.613208,60.676165,42.908065,-0.65,-0.844961,-0.313949,0.679602,1.448217,false,false,false,true,240739.619048,118434.84127,true,net margin non-positive; positive FCF flag false,3m return positive; 12m return positive; trend flag false,balance-sheet leverage elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
U00175,AMPG,"Amplitech Group, Inc. - Common Stock",NASDAQ,0001518461,fundamental_and_price,CANDIDATE_MATRIX_READY,FEATURES_READY,PRICE_FEATURES_READY,high,,1.649868,,,,-0.278107,-0.38496,0.361634,,,false,true,false,-0.322176,-0.354582,0.191176,-0.147368,1.424761,1.351294,-0.665979,-0.665979,-0.405243,-0.161339,0.41009,false,false,false,false,2554893.380952,3859286.68254,true,revenue growth positive; net margin non-positive; positive FCF flag false,3m return non-positive; 12m return non-positive; trend flag false,balance-sheet leverage not elevated; 12m drawdown severe,Prepared for future scoring; no recommendation language or ranking emitted.,False,False,False,v2.38J-us-candidate-feature-matrix
