ticker,name,exchange,country,region,currency,sector,industry,asset_type,is_active,market_cap,price,avg_volume_30d,avg_volume_90d,data_source,last_updated,isin,figi,cusip,ipo_date,shares_outstanding,free_float,primary_listing,adr_flag,otc_flag,etf_flag,fund_flag,preferred_flag,warrant_flag,spac_flag,duplicate_group,dollar_volume_90d,universe_validation_status,universe_validation_date
BPRN,"Princeton Bancorp, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,239888704.0,35.22,9717.0,9717.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,342232.74,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRAG,Bragg Gaming Group Inc. - Common Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Gambling,common_stock,True,41523776.0,1.62,39398.0,39398.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,63824.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRAI,Braiin Limited - Common Stock,NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,1498261376.0,7.27,227977.0,227977.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1657392.7899999998,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRBI,BRBI BR Partners S.A. - ADSs,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,308422240.0,11.7499,2969.0,2969.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,34885.4531,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRCB,"Black Rock Coffee Bar, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,136124944.0,6.31,609365.0,609365.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3845093.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRFH,Barfresh Food Group Inc. - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Beverages - Non-Alcoholic,common_stock,True,35838572.0,2.22,8926.0,8926.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19815.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRID,Bridgford Foods Corporation - Common Stock,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,66079340.0,7.28,2730.0,2730.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,19874.4,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRKR,Bruker Corporation - Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,8584003072.0,56.39,2345474.0,2345474.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,132261278.86,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRLS,Borealis Foods Inc. - Class A Common Shares,NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,33697396.0,1.57,268076.0,268076.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,420879.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRLT,"Brilliant Earth Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Luxury Goods,common_stock,True,120429432.0,1.19,66436.0,66436.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,79058.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRNS,Barinthus Biotherapeutics plc - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,26637564.0,0.6521,23542.0,23542.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15351.7382,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRR,"ProCap Financial, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,156692192.0,1.73,1157601.0,1157601.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2002649.73,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRTX,"BioRestorative Therapies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,10318660.0,0.405,13846463.0,13846463.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5607817.515000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRUN,Boost Run Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,1790031488.0,29.14,995057.0,995057.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,28995960.98,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BRZE,"Braze, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,2580391680.0,22.91,3293296.0,3293296.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75449411.36,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BSBK,Bogota Financial Corp. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,114789792.0,8.93,13415.0,13415.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,119795.95,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BSET,"Bassett Furniture Industries, Incorporated - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",common_stock,True,122963672.0,14.22,30882.0,30882.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,439142.04000000004,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BSRR,Sierra Bancorp - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,511199904.0,39.085,52536.0,52536.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2053369.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BSVN,Bank7 Corp. - Common stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,429131680.0,45.08,12074.0,12074.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,544295.9199999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BSY,"Bentley Systems, Incorporated - Class B Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,10004024320.0,32.93,2518531.0,2518531.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,82935225.83,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTAI,"BioXcel Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,34119752.0,1.105,1639760.0,1639760.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1811934.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTBD,"BT Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,7050585.0,1.14,939346.0,939346.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1070854.44,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTBT,"Bit Digital, Inc. - Ordinary Share",NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,572672320.0,1.64,21744519.0,21744519.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,35661011.16,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTCS,BTCS Inc. - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Capital Markets,common_stock,True,64707980.0,1.3,801276.0,801276.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1041658.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTCT,BTC Digital Ltd. - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Computer Hardware,common_stock,True,10278333.0,1.08,89815.0,89815.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,97000.20000000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTDR,Bitdeer Technologies Group - Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,4250689280.0,17.47,8177725.0,8177725.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,142864855.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTMD,Biote Corp. - Class A common stock,NASDAQ,USA,North America,USD,Healthcare,Medical Care Facilities,common_stock,True,83194208.0,2.34,270946.0,270946.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,634013.64,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTOC,Armlogi Holding Corp. - common stock,NASDAQ,USA,North America,USD,Industrials,Integrated Freight & Logistics,common_stock,True,15223432.0,0.335,419476.0,419476.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,140524.46000000002,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTOG,Bit Origin Limited - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Financial Services,Financial Data & Stock Exchanges,common_stock,True,2624855.0,1.63,572730.0,572730.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,933549.8999999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTQ,BTQ Technologies Corp. - Common Stock,NASDAQ,USA,North America,USD,Technology,Software - Infrastructure,common_stock,True,575339008.0,4.07,2568596.0,2568596.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10454185.72,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTSG,"BrightSpring Health Services, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Health Information Services,common_stock,True,11324152832.0,57.4,2685279.0,2685279.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,154135014.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BTTC,Black Titan Corp - Ordinary Shares,NASDAQ,USA,North America,USD,Unknown,Unknown,common_stock,True,10020398.0,0.93,43679.0,43679.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,40621.47,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BULL,Webull Corporation - Class A Ordinary Shares,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,2978184448.0,5.6,13436204.0,13436204.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,75242742.39999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BUSE,First Busey Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,2332637952.0,27.58,611506.0,611506.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16865335.48,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BUUU,BUUU Group Limited - Class A Ordinary Share,NASDAQ,USA,North America,USD,Industrials,Specialty Business Services,common_stock,True,273631040.0,16.39,17388.0,17388.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,284989.32,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BVC,BitVentures Limited - Ordinary Share,NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,1696800128.0,10.1,2573.0,2573.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,25987.3,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BVFL,"BV Financial, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,174824512.0,20.19,16646.0,16646.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,336082.74000000005,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BVS,Bioventus Inc. - Class A Common Stock,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,612442368.0,9.04,552487.0,552487.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4994482.4799999995,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BWAY,BrainsWay Ltd. - American Depositary Shares,NASDAQ,USA,North America,USD,Healthcare,Medical Devices,common_stock,True,556884096.0,13.89,165777.0,165777.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2302642.5300000003,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BWB,"Bridgewater Bancshares, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,536754848.0,19.25,69017.0,69017.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,1328577.25,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BWEN,"Broadwind, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Specialty Industrial Machinery,common_stock,True,89169680.0,3.81,731533.0,731533.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2787140.73,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BWFG,"Bankwell Financial Group, Inc. - Common Stock",NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,427920544.0,53.67,41911.0,41911.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,2249363.37,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BWIN,"The Baldwin Insurance Group, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Financial Services,Insurance Brokers,common_stock,True,1938100224.0,19.88,1635366.0,1635366.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32511076.08,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BWMN,Bowman Consulting Group Ltd. - Common Stock,NASDAQ,USA,North America,USD,Industrials,Engineering & Construction,common_stock,True,567950848.0,32.44,153495.0,153495.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4979377.8,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BYAH,"Park Ha Biological Technology Co., Ltd. - Class A Ordinary Shares",NASDAQ,USA,North America,USD,Consumer Defensive,Household & Personal Products,common_stock,True,3413755.0,1.06,91226.0,91226.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,96699.56,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BYFC,Broadway Financial Corporation - Class A Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,89815024.0,9.68,3607.0,3607.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,34915.76,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BYND,"Beyond Meat, Inc. - Common stock",NASDAQ,USA,North America,USD,Consumer Defensive,Packaged Foods,common_stock,True,365583904.0,0.7094,55237982.0,55237982.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,39185824.4308,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BYRN,"Byrna Technologies, Inc. - Common Stock",NASDAQ,USA,North America,USD,Industrials,Aerospace & Defense,common_stock,True,134299088.0,5.92,549185.0,549185.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,3251175.2,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BYSI,"BeyondSpring, Inc. - Ordinary Shares",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,70314896.0,1.71,19206.0,19206.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,32842.26,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BZ,KANZHUN LIMITED - American Depository Shares,NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,6322262016.0,14.03,4379411.0,4379411.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,61443136.33,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BZAI,"Blaize Holdings, Inc. - Common Stock",NASDAQ,USA,North America,USD,Technology,Software - Application,common_stock,True,236217088.0,1.66,10141441.0,10141441.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,16834792.06,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BZFD,"BuzzFeed, Inc. - Class A Common Stock",NASDAQ,USA,North America,USD,Communication Services,Internet Content & Information,common_stock,True,110622960.0,1.4,3300458.0,3300458.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,4620641.199999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
BZUN,Baozun Inc. - American Depositary Shares,NASDAQ,USA,North America,USD,Consumer Cyclical,Internet Retail,common_stock,True,154040240.0,2.65,366011.0,366011.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,969929.15,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CAAS,"China Automotive Systems, Inc. - Ordinary Share",NASDAQ,USA,North America,USD,Consumer Cyclical,Auto Parts,common_stock,True,133656208.0,4.43,30688.0,30688.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,135947.84,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CABA,"Cabaletta Bio, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,529928096.0,3.25,3084863.0,3084863.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,10025804.75,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CABR,"Caring Brands, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Drug Manufacturers - Specialty & Generic,common_stock,True,11455297.0,1.26,88933.0,88933.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,112055.58,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CAC,Camden National Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Banks - Regional,common_stock,True,854191360.0,50.5,100942.0,100942.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,5097571.0,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CACC,Credit Acceptance Corporation - Common Stock,NASDAQ,USA,North America,USD,Financial Services,Credit Services,common_stock,True,5697705472.0,544.71,169446.0,169446.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,92298930.66000001,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CADL,"Candel Therapeutics, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,623529728.0,8.51,1763360.0,1763360.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,15006193.6,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CAI,"Caris Life Sciences, Inc. - Common Stock",NASDAQ,USA,North America,USD,Healthcare,Biotechnology,common_stock,True,4661404672.0,16.49,2570080.0,2570080.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,42380619.199999996,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
CAKE,The Cheesecake Factory Incorporated - Common Stock,NASDAQ,USA,North America,USD,Consumer Cyclical,Restaurants,common_stock,True,3285692928.0,66.13,1184736.0,1184736.0,yfinance_clean_market_data_500,2026-06-08,,,,,,,,,,,,,,,,78346591.67999999,VALIDATED_STAGE0,2026-06-08T08:39:46+00:00
