asset_id,ticker,company_name,country,eligibility_status,confidence,coverage_weight,total_score,rank,review_reasons,phase
U22364,CGNXn,Cognex Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,63.57506746,,,v2.38BV-global-research-ranking
U22373,CHGGn,Chegg Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U22432,CLBn,Core Laboratories NV,US,PARTIAL_COMPARABILITY,LOW,0.5,51.5585148,,,v2.38BV-global-research-ranking
U22435,CLDXn,Celldex Therapeutics Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U22464,CLOVRn,Clover Health Investments Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U22515,CNKn,Cinemark Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.26,,,,v2.38BV-global-research-ranking
U22517,CNMDn,CONMED Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,43.97005302,,,v2.38BV-global-research-ranking
U22597,COZd,Cognizant Technology Solutions Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,63.79534552,,,v2.38BV-global-research-ranking
U22612,CPTn,Camden Property Trust,US,REVIEW_REQUIRED,NOT_RANKABLE,0.4,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U22655,CS1d,Expand Energy Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U22732,CWHn,Camping World Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U22836,DDNd,Darden Restaurants Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,70.34118572,,,v2.38BV-global-research-ranking
U23030,DOCUn,DocuSign Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,55.20390966,,,v2.38BV-global-research-ranking
U23061,DRHn,DiamondRock Hospitality Co,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U23156,E050d,Easterly Government Properties Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U23170,E7Pd,Indivior Pharmaceuticals Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U23180,EAFn,GrafTech International Ltd,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U23314,EI2d,Erie Indemnity Co,US,PARTIAL_COMPARABILITY,LOW,0.5,66.35489142,,,v2.38BV-global-research-ranking
U23379,ELSn,Equity LifeStyle Properties Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.65928365,,,v2.38BV-global-research-ranking
U23504,ENRn,Energizer Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U23526,EOLSn,Evolus Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U23552,ER4d,Emergent BioSolutions Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U23642,ESRTn,Empire State Realty Trust Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U23649,ET9d,Circle Internet Group Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U23825,EXELn,Exelixis Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,83.52840429,,,v2.38BV-global-research-ranking
U23845,EYEn,National Vision Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U23854,F9Qd,Eos Energy Enterprises Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.34,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U23856,FA1d,FactSet Research Systems Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.27031794,,,v2.38BV-global-research-ranking
U23910,FDXHv,Fedex Freight Holding Co Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U23988,FIVEBn,Five Below Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,73.35168029,,,v2.38BV-global-research-ranking
U24124,FRMIl,Fermi Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U24141,FS5Ad,FS KKR Capital Corp,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U24155,FSLYRn,Fastly Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U24233,G84d,Generac Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,41.23452189,,,v2.38BV-global-research-ranking
U24288,GDDYn,GoDaddy Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,70.06155919,,,v2.38BV-global-research-ranking
U24444,GNWn,Genworth Financial Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U24457,GOGOn,Gogo Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,60.5734841,,,v2.38BV-global-research-ranking
U24487,GOVd,Insulet Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,65.91873216,,,v2.38BV-global-research-ranking
U24496,GPROn,GoPro Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U24527,GRPNn,Groupon Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U24652,HALOn,Halozyme Therapeutics Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,77.79537627,,,v2.38BV-global-research-ranking
U24678,HCCn,Warrior Met Coal Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U24685,HCSGn,Healthcare Services Group Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U24762,HGVn,Hilton Grand Vacations Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U24870,HQYn,HealthEquity Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.9771475,,,v2.38BV-global-research-ranking
U24898,HSOAd,Encompass Health Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U24931,HUNn,Huntsman Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,23.65887075,,,v2.38BV-global-research-ranking
U24953,HXLn,Hexcel Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U24981,I1Vd,CoreWeave Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U24997,IARTn,Integra LifeSciences Holdings Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U25032,ICFIn,ICF International Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,44.44155379,,,v2.38BV-global-research-ranking
U25054,ID7d,IDEX Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,62.43618761,,,v2.38BV-global-research-ranking
U25098,IFFn,International Flavors & Fragrances Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U25162,ILPTn,Industrial Logistics Properties Trust,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U25254,INVAn,Innoviva Inc,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U25255,INVHn,Invitation Homes Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U25262,IONSn,Ionis Pharmaceuticals Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U25264,IOVAn,Iovance Biotherapeutics Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U25307,IRWDn,Ironwood Pharmaceuticals Inc,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U25350,ITH0d,Nektar Therapeutics,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U25352,ITRIn,Itron Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,63.30923855,,,v2.38BV-global-research-ranking
U25435,J4Dd,Kenvue Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,63.16853641,,,v2.38BV-global-research-ranking
U25437,JACKn,Jack in the Box Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U25449,JBLUn,JetBlue Airways Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U25471,JEFn,Jefferies Financial Group Inc,US,REVIEW_REQUIRED,NOT_RANKABLE,0.1,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U25515,JHYd,Jack Henry & Associates Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,74.46353443,,,v2.38BV-global-research-ranking
U25706,KB7d,Solventum Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,76.60945186,,,v2.38BV-global-research-ranking
U25738,KEYSn,Keysight Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,71.8227706,,,v2.38BV-global-research-ranking
U25817,KPTIn,Karyopharm Therapeutics Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U25927,LE0d,Lemonade Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U25977,LHVd,ExlService Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.87428649,,,v2.38BV-global-research-ranking
U25979,LIIn,Lennox International Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,65.18209095,,,v2.38BV-global-research-ranking
U26020,LNTHn,Lantheus Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,60.03086625,,,v2.38BV-global-research-ranking
U26045,LPXn,Louisiana-Pacific Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,42.26036248,,,v2.38BV-global-research-ranking
U26101,LVSn,Las Vegas Sands Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,76.2951353,,,v2.38BV-global-research-ranking
U26113,LY0d,Lyft Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,77.4400614,,,v2.38BV-global-research-ranking
U26272,MEDPn,Medpace Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,80.88849528,,,v2.38BV-global-research-ranking
U26329,MHGd,Molina Healthcare Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,47.08967606,,,v2.38BV-global-research-ranking
U26406,MMFd,Modine Manufacturing Co,US,PARTIAL_COMPARABILITY,LOW,0.5,57.96066265,,,v2.38BV-global-research-ranking
U26422,MNKDn,MannKind Corp,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U26472,MPWn,Medical Properties Trust Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U26477,MRCYn,Mercury Systems Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U26526,MTDRn,Matador Resources Co,US,PARTIAL_COMPARABILITY,LOW,0.5,64.63819765,,,v2.38BV-global-research-ranking
U26529,MTGn,MGIC Investment Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U26579,MWId,MarketAxess Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,68.9693527,,,v2.38BV-global-research-ranking
U26667,ND1d,Nordson Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,66.7189204,,,v2.38BV-global-research-ranking
U26743,NKB2d,TG Therapeutics Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,93.54468424,,,v2.38BV-global-research-ranking
U26838,NUSn,Nu Skin Enterprises Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U26842,NVAXn,Novavax Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U26870,NXSTn,Nexstar Media Group Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,39.26251934,,,v2.38BV-global-research-ranking
U26905,OCSLn,Oaktree Specialty Lending Corp,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U26922,ODFd,Old Dominion Freight Line Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U26935,OGLd,Golub Capital BDC Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U26940,OHIn,Omega Healthcare Investors Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U26948,OISn,Oil States International Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U26961,OMFn,OneMain Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U26990,OPKn,OPKO Health Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27027,OSURn,OraSure Technologies Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27064,PACBn,Pacific Biosciences of California Inc,US,BLOCKED,NOT_RANKABLE,0.14,,,,v2.38BV-global-research-ranking
U27097,PBEd,Peabody Energy Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U27100,PBIn,Pitney Bowes Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U27123,PCUd,Southern Copper Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U27160,PETSn,PetMed Express Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27216,PIn,Impinj Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,28.25363934,,,v2.38BV-global-research-ranking
U27292,PPHCl,Public Policy Holding Co Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U27301,PQIAd,RadNet Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,37.63129297,,,v2.38BV-global-research-ranking
U27367,PSMTn,PriceSmart Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,56.88287983,,,v2.38BV-global-research-ranking
U27369,PSNn,Parsons Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,47.38274552,,,v2.38BV-global-research-ranking
U27373,PSRAd,CoreCivic Inc,US,BLOCKED,NOT_RANKABLE,0.1,,,,v2.38BV-global-research-ranking
U27382,PTENn,Patterson-UTI Energy Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27402,PUMPn,ProPetro Holding Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27408,PW2d,Powell Industries Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.78595305,,,v2.38BV-global-research-ranking
U27454,QH9d,ADTRAN Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27513,RAMPn,LiveRamp Holdings Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27521,RBBNn,Ribbon Communications Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27527,RBRKn,Rubrik Inc,US,BLOCKED,NOT_RANKABLE,0.34,,,,v2.38BV-global-research-ranking
U27545,RDNn,Radian Group Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27660,RO7d,ROBLOX Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27675,ROLn,Rollins Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,75.98697002,,,v2.38BV-global-research-ranking
U27685,RPDn,Rapid7 Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,44.55318929,,,v2.38BV-global-research-ranking
U27690,RPMn,RPM International Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U27722,RV6d,Charles River Laboratories International Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,27.60617231,,,v2.38BV-global-research-ranking
U27735,RYNn,Rayonier Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,67.01688116,,,v2.38BV-global-research-ranking
U27738,RZ2d,Veralto Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,73.07652605,,,v2.38BV-global-research-ranking
U27880,SCSCn,ScanSource Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,53.05489882,,,v2.38BV-global-research-ranking
U28005,SFWd,Capital Southwest Corp,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U28109,SLABn,Silicon Laboratories Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U28442,STWDn,Starwood Property Trust Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U28457,SUIn,Sun Communities Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U28475,SUPNn,Supernus Pharmaceuticals Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,32.18170589,,,v2.38BV-global-research-ranking
U28600,T8Zd,Waystar Holding Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U28615,TARd,Targa Resources Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,80.54821974,,,v2.38BV-global-research-ranking
U28655,TE1d,Bio-Techne Corp,US,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U28752,TLKd,Toll Brothers Inc,US,BLOCKED,NOT_RANKABLE,0.24,,,,v2.38BV-global-research-ranking
U28823,TR4d,Tractor Supply Co,US,PARTIAL_COMPARABILITY,LOW,0.5,60.79596776,,,v2.38BV-global-research-ranking
U28879,TRUUn,TransUnion,US,PARTIAL_COMPARABILITY,LOW,0.5,69.83131126,,,v2.38BV-global-research-ranking
U28935,TUSKn,Mammoth Energy Services Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U28941,TWHd,Twilio Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U28950,TYPd,Tyler Technologies Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.81729014,,,v2.38BV-global-research-ranking
U29146,UPWKn,Upwork Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,57.71228334,,,v2.38BV-global-research-ranking
U29191,USFDn,US Foods Holding Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,58.15344146,,,v2.38BV-global-research-ranking
U29383,VIAVn,Viavi Solutions Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,44.79416434,,,v2.38BV-global-research-ranking
U29384,VICIn,VICI Properties Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U29470,VREXn,Varex Imaging Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U29479,VSATn,ViaSat Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U29487,VSHn,Vishay Intertechnology Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U29533,W1Xd,Wix.com Ltd,US,BLOCKED,NOT_RANKABLE,0.44,,,,v2.38BV-global-research-ranking
U29680,WMSn,Advanced Drainage Systems Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,64.69258525,,,v2.38BV-global-research-ranking
U29683,WNCn,Wabash National Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U29719,WPSd,West Pharmaceutical Services Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,66.3646331,,,v2.38BV-global-research-ranking
U29737,WS11d,WillScot Holdings Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,30.8466467,,,v2.38BV-global-research-ranking
U29807,X06d,Versant Media Group Inc,US,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U30228,Y1Fd,First American Financial Corp,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U30237,YDO1d,Madrigal Pharmaceuticals Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U30291,ZBRAn,Zebra Technologies Corp,US,PARTIAL_COMPARABILITY,LOW,0.5,56.46098965,,,v2.38BV-global-research-ranking
U30303,ZGV3d,Gevo Inc,US,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U30305,ZIMd,Zimmer Biomet Holdings Inc,US,PARTIAL_COMPARABILITY,LOW,0.5,52.46941245,,,v2.38BV-global-research-ranking
U36865,XD4,STRABAG SE,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.5,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U36867,ABS2,PORR AG,AT,PARTIAL_COMPARABILITY,LOW,0.5,59.17583852,,,v2.38BV-global-research-ranking
U36868,EBO,ERSTE GROUP BANK AG,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.08,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U36869,AZ2,Andritz AG,AT,PARTIAL_COMPARABILITY,LOW,0.5,62.63516689,,,v2.38BV-global-research-ranking
U36870,OMV,OMV AKTIENGESELLSCHAFT,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.5,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U36871,OEWA,VERBUND AG,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.3,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U36873,UN9,UNIQA Insurance Group AG,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.14,,,financial_institution_requires_separate_factor_contract,v2.38BV-global-research-ranking
U36874,WIB,Wienerberger AG,AT,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U36875,VAS,voestalpine AG,AT,BLOCKED,NOT_RANKABLE,0.2,,,,v2.38BV-global-research-ranking
U36876,SLL,SBO AG,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.5,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U36877,KTN,Kontron AG,AT,PARTIAL_COMPARABILITY,LOW,0.5,40.02679592,,,v2.38BV-global-research-ranking
U36878,WAH,Wolftank Group AG,AT,BLOCKED,NOT_RANKABLE,0.4,,,,v2.38BV-global-research-ranking
U36879,GEPH,EPH Group AG,AT,REVIEW_REQUIRED,NOT_RANKABLE,0.1,,,absolute_margin_outside_300pct,v2.38BV-global-research-ranking
U36880,4X0,Steyr Motors AG,AT,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U36881,O3P,Österreichische Post Aktiengesellschaft,AT,PARTIAL_COMPARABILITY,LOW,0.5,56.02473436,,,v2.38BV-global-research-ranking
U36883,1AST,ASTA Energy Solutions AG,AT,PARTIAL_COMPARABILITY,LOW,0.5,41.94868301,,,v2.38BV-global-research-ranking
U36884,FQT,FREQUENTIS AG,AT,PARTIAL_COMPARABILITY,LOW,0.5,58.91440612,,,v2.38BV-global-research-ranking
U37451,KFI1,KINGFISHER,GB,BLOCKED,NOT_RANKABLE,0.3,,,,v2.38BV-global-research-ranking
U09840,ALEw,Allegro.eu SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U09938,APAMa,APERAM SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U10397,BREBb,Brederode SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U11974,ERFp,Eurofins Scientific SE,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U15922,SESGp,SES SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U16477,SWPp,Sword Group,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U18384,ZABw,Zabka Group SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U21051,ALDNXp,DNXcorp SE,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U26110,LXMPRx,Luxempart SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U26989,OPGw,CPI FIM SA,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37520,M4M1,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37521,RRTL,MDX1,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37522,O5G,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37523,H2A,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37524,GYC,SDX1,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37525,ADJ,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37528,TGHN,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37529,AT1,MDX1,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37530,BFSA,SDX1,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37532,GFG,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37533,HTG,LUX0,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
U37534,TNIE,SDX1,LU,NOT_YET_SCORED_NO_ADAPTER,NOT_RANKABLE,0.0,,,no_fundamentals_growth_ratio_adapter_built_yet_for_this_country,v2.38BV-global-research-ranking
