append_order,source_phase,asx_code,ticker,symbol,name,isin,instrument_class,scope_confidence,validation_decision,match_type,context_match,last_price,business_date,appended_ticker_duplicate_count,appended_isin_duplicate_count,ticker_already_in_current,isin_already_in_current
480,v2.20G,GML,GML.AX,GML.AX,GATEWAY MINING LIMITED,AU000000GML2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.044,30/06/2026,1,1,False,False
481,v2.20G,GBM,GBM.AX,GBM.AX,GBM RESOURCES LIMITED.,AU0000443905,ordinary_equity,high,net_new_candidate,no_current_match,True,0.019,30/06/2026,1,1,False,False
482,v2.20G,GCM,GCM.AX,GCM.AX,GCM CORPORATION LIMITED,AU0000259061,ordinary_equity,high,net_new_candidate,no_current_match,True,0.009,30/06/2026,1,1,False,False
483,v2.20G,GDI,GDI.AX,GDI.AX,GDI PROPERTY GROUP,AU000000GDI7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.6,30/06/2026,1,1,False,False
484,v2.20G,GLF,GLF.AX,GLF.AX,GEMLIFE COMMUNITIES GROUP,AU0000402562,ordinary_equity,high,net_new_candidate,no_current_match,True,4.6,30/06/2026,1,1,False,False
485,v2.20G,GDG,GDG.AX,GDG.AX,GENERATION DEVELOPMENT GROUP LIMITED,AU0000005126,ordinary_equity,high,net_new_candidate,no_current_match,True,3.58,30/06/2026,1,1,False,False
486,v2.20G,GMD,GMD.AX,GMD.AX,GENESIS MINERALS LIMITED,AU000000GMD9,ordinary_equity,high,net_new_candidate,no_current_match,True,5.21,30/06/2026,1,1,False,False
487,v2.20G,GES,GES.AX,GES.AX,GENESIS RESOURCES LIMITED,AU000000GES4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.006,30/06/2026,1,1,False,False
488,v2.20G,GTG,GTG.AX,GTG.AX,GENETIC TECHNOLOGIES LIMITED,AU000000GTG7,ordinary_equity,high,net_new_candidate,no_current_match,True,0.039,16/10/2024,1,1,False,False
489,v2.20G,GNP,GNP.AX,GNP.AX,GENUSPLUS GROUP LTD,AU0000117160,ordinary_equity,high,net_new_candidate,no_current_match,True,10.97,30/06/2026,1,1,False,False
490,v2.20G,GPR,GPR.AX,GPR.AX,GEOPACIFIC RESOURCES LTD,AU000000GPR2,ordinary_equity,high,net_new_candidate,no_current_match,True,0.028,30/06/2026,1,1,False,False
491,v2.20G,GC1,GC1.AX,GC1.AX,GLENNON SMALL COMPANIES LIMITED,AU000000GC18,ordinary_equity,high,net_new_candidate,no_current_match,True,0.39,30/06/2026,1,1,False,False
492,v2.20G,GL1,GL1.AX,GL1.AX,GLOBAL LITHIUM RESOURCES LIMITED,AU0000142929,ordinary_equity,high,net_new_candidate,no_current_match,True,0.41,30/06/2026,1,1,False,False
493,v2.20G,ETP,ETP.AX,ETP.AX,GLOBAL X METAL SECURITIES AUSTRALIA LIMITED,AU000000ETP3,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
494,v2.20G,GLB,GLB.AX,GLB.AX,GLOBE INTERNATIONAL LIMITED,AU000000GLB5,ordinary_equity,high,net_new_candidate,no_current_match,True,2.26,30/06/2026,1,1,False,False
495,v2.20G,GBE,GBE.AX,GBE.AX,GLOBE METALS & MINING LIMITED,AU000000GBE0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.063,25/06/2026,1,1,False,False
496,v2.20G,GRL,GRL.AX,GRL.AX,GODOLPHIN RESOURCES LIMITED,AU0000065195,ordinary_equity,high,net_new_candidate,no_current_match,True,0.018,30/06/2026,1,1,False,False
497,v2.20G,GD8,GD8.AX,GD8.AX,GO-DX CORPORATION (AUST) LIMITED,AU0000342644,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
498,v2.20G,ZAU,ZAU.AX,ZAU.AX,GOLD,AU000000ZAU8,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
499,v2.20G,GA8,GA8.AX,GA8.AX,GOLDARC RESOURCES LIMITED,AU0000419624,ordinary_equity,high,net_new_candidate,no_current_match,True,0.06,30/06/2026,1,1,False,False
500,v2.20G,GCR,GCR.AX,GCR.AX,GOLDEN CROSS RESOURCES LTD,AU000000GCR0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.002,24/12/2024,1,1,False,False
501,v2.20G,GED,GED.AX,GED.AX,GOLDEN DEEPS LIMITED.,AU000000GED6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.04,30/06/2026,1,1,False,False
502,v2.20G,GDR,GDR.AX,GDR.AX,GOLDEN DRAGON MINING LTD,AU0000420044,ordinary_equity,high,net_new_candidate,no_current_match,True,0.15,30/06/2026,1,1,False,False
503,v2.20G,G88,G88.AX,G88.AX,GOLDEN MILE RESOURCES LTD,AU000000G887,ordinary_equity,high,net_new_candidate,no_current_match,True,0.007,30/06/2026,1,1,False,False
504,v2.20G,GMG,GMG.AX,GMG.AX,GOODMAN GROUP,AU000000GMG2,ordinary_equity,high,net_new_candidate,no_current_match,True,31.13,30/06/2026,1,1,False,False
505,v2.20G,GO1,GO1.AX,GO1.AX,GOOGLE INC (GOOG) (NASDAQ),AU000000GO14,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
506,v2.20G,GG8,GG8.AX,GG8.AX,GORILLA GOLD MINES LTD,AU0000382079,ordinary_equity,high,net_new_candidate,no_current_match,True,0.29,30/06/2026,1,1,False,False
507,v2.20G,GOW,GOW.AX,GOW.AX,GOWING BROS LIMITED,AU000000GOW5,ordinary_equity,high,net_new_candidate,no_current_match,True,2.18,30/06/2026,1,1,False,False
508,v2.20G,GPT,GPT.AX,GPT.AX,GPT GROUP,AU000000GPT8,ordinary_equity,high,net_new_candidate,no_current_match,True,4.88,30/06/2026,1,1,False,False
509,v2.20G,GQG,GQG.AX,GQG.AX,GQG PARTNERS INC.,AU0000180499,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,1.445,30/06/2026,1,1,False,False
510,v2.20G,GNG,GNG.AX,GNG.AX,GR ENGINEERING SERVICES LIMITED,AU000000GNG0,ordinary_equity,high,net_new_candidate,no_current_match,True,5.31,30/06/2026,1,1,False,False
511,v2.20G,GGE,GGE.AX,GGE.AX,GRAND GULF ENERGY LIMITED,AU000000GGE9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.001,30/06/2026,1,1,False,False
512,v2.20G,GRR,GRR.AX,GRR.AX,GRANGE RESOURCES LIMITED.,AU000000GRR8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.14,30/06/2026,1,1,False,False
513,v2.20G,GTI,GTI.AX,GTI.AX,GRATIFII LIMITED,AU0000152183,ordinary_equity,high,net_new_candidate,no_current_match,True,0.029,30/06/2026,1,1,False,False
514,v2.20G,GBL,GBL.AX,GBL.AX,GREAT BEAR EXPLORATION LTD,AU0000474363,ordinary_equity,high,net_new_candidate,no_current_match,True,0.021,30/06/2026,1,1,False,False
515,v2.20G,GR8,GR8.AX,GR8.AX,GREAT DIRT RESOURCES LTD,AU0000297731,ordinary_equity,high,net_new_candidate,no_current_match,True,0.565,30/06/2026,1,1,False,False
516,v2.20G,GDM,GDM.AX,GDM.AX,GREAT DIVIDE MINING LTD,AU0000284960,ordinary_equity,high,net_new_candidate,no_current_match,True,0.315,30/06/2026,1,1,False,False
517,v2.20G,GNM,GNM.AX,GNM.AX,GREAT NORTHERN MINERALS LIMITED,AU0000067092,ordinary_equity,high,net_new_candidate,no_current_match,True,0.031,30/06/2026,1,1,False,False
518,v2.20G,GG1,GG1.AX,GG1.AX,GREEN & GOLD MINERALS LIMITED,AU0000408783,ordinary_equity,high,net_new_candidate,no_current_match,True,0.15,29/06/2026,1,1,False,False
519,v2.20G,GT1,GT1.AX,GT1.AX,GREEN TECHNOLOGY METALS LIMITED,AU0000177271,ordinary_equity,high,net_new_candidate,no_current_match,True,0.019,30/06/2026,1,1,False,False
520,v2.20G,GT3,GT3.AX,GT3.AX,GREEN360 TECHNOLOGIES LIMITED,AU0000387516,ordinary_equity,high,net_new_candidate,no_current_match,True,0.031,30/06/2026,1,1,False,False
521,v2.20G,GRE,GRE.AX,GRE.AX,GREENTECH METALS LIMITED,AU0000189375,ordinary_equity,high,net_new_candidate,no_current_match,True,0.063,30/06/2026,1,1,False,False
522,v2.20G,GRV,GRV.AX,GRV.AX,GREENVALE ENERGY LTD,AU000000GRV0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.035,30/06/2026,1,1,False,False
523,v2.20G,GW1,GW1.AX,GW1.AX,GREENWING RESOURCES LTD,AU0000166613,ordinary_equity,high,net_new_candidate,no_current_match,True,0.074,30/06/2026,1,1,False,False
524,v2.20G,G6M,G6M.AX,G6M.AX,GROUP 6 METALS LIMITED,AU0000188021,ordinary_equity,high,net_new_candidate,no_current_match,True,0.025,26/09/2024,1,1,False,False
525,v2.20G,G1C,G1C.AX,G1C.AX,GROUP ONE CAPITAL LIMITED,AU0000423741,ordinary_equity,high,net_new_candidate,no_current_match,True,0.05,30/06/2026,1,1,False,False
526,v2.20G,GOZ,GOZ.AX,GOZ.AX,GROWTHPOINT PROPERTIES AUSTRALIA,AU000000GOZ8,ordinary_equity,high,net_new_candidate,no_current_match,True,2.17,30/06/2026,1,1,False,False
527,v2.20G,GCI,GCI.AX,GCI.AX,GRYPHON CAPITAL INCOME TRUST,AU0000005209,ordinary_equity,high,net_new_candidate,no_current_match,True,2.07,30/06/2026,1,1,False,False
528,v2.20G,GUL,GUL.AX,GUL.AX,GULLEWA LIMITED,AU000000GUL5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.064,30/06/2026,1,1,False,False
529,v2.20G,GUM,GUM.AX,GUM.AX,GUMTREE AUSTRALIA MARKETS LIMITED,AU0000381691,ordinary_equity,high,net_new_candidate,no_current_match,True,0.09,30/06/2026,1,1,False,False
530,v2.20G,GYG,GYG.AX,GYG.AX,GUZMAN Y GOMEZ LIMITED,AU0000336679,ordinary_equity,high,net_new_candidate,no_current_match,True,21.03,30/06/2026,1,1,False,False
531,v2.20G,GWA,GWA.AX,GWA.AX,GWA GROUP LIMITED.,AU000000GWA4,ordinary_equity,high,net_new_candidate,no_current_match,True,2.3,30/06/2026,1,1,False,False
532,v2.20G,GRS,GRS.AX,GRS.AX,GWARDAR RESOURCES LIMITED,AU0000477028,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
533,v2.20G,GWR,GWR.AX,GWR.AX,GWR GROUP LIMITED,AU000000GWR8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.1,30/06/2026,1,1,False,False
534,v2.20G,HCF,HCF.AX,HCF.AX,H&G HIGH CONVICTION LIMITED,AU0000236218,ordinary_equity,high,net_new_candidate,no_current_match,True,0.03,12/03/2026,1,1,False,False
535,v2.20G,H2G,H2G.AX,H2G.AX,H2G LIMITED,AU0000250680,ordinary_equity,high,net_new_candidate,no_current_match,True,0.009,30/06/2026,1,1,False,False
536,v2.20G,H3E,H3E.AX,H3E.AX,H3 ENERGY LIMITED,AU0000447005,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0075,30/06/2026,1,1,False,False
537,v2.20G,HG1,HG1.AX,HG1.AX,HALU GROUP LIMITED,AU0000047326,ordinary_equity,high,net_new_candidate,no_current_match,False,,,1,1,False,False
538,v2.20G,HMG,HMG.AX,HMG.AX,HAMELIN GOLD LIMITED,AU0000178071,ordinary_equity,high,net_new_candidate,no_current_match,True,0.09,30/06/2026,1,1,False,False
539,v2.20G,HMX,HMX.AX,HMX.AX,HAMMER METALS LIMITED,AU000000HMX5,ordinary_equity,high,net_new_candidate,no_current_match,True,0.052,30/06/2026,1,1,False,False
540,v2.20G,HSN,HSN.AX,HSN.AX,HANSEN TECHNOLOGIES LIMITED,AU000000HSN3,ordinary_equity,high,net_new_candidate,no_current_match,True,4.44,30/06/2026,1,1,False,False
541,v2.20G,HAR,HAR.AX,HAR.AX,HARANGA RESOURCES LIMITED.,AU0000187247,ordinary_equity,high,net_new_candidate,no_current_match,True,0.091,30/06/2026,1,1,False,False
542,v2.20G,HT8,HT8.AX,HT8.AX,HARRIS TECHNOLOGY GROUP LIMITED,AU000000HT83,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
543,v2.20G,HVN,HVN.AX,HVN.AX,HARVEY NORMAN HOLDINGS LIMITED,AU000000HVN7,ordinary_equity,high,net_new_candidate,no_current_match,True,4.82,30/06/2026,1,1,False,False
544,v2.20G,HAV,HAV.AX,HAV.AX,HAVILAH RESOURCES LIMITED,AU000000HAV4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.75,30/06/2026,1,1,False,False
545,v2.20G,HWK,HWK.AX,HWK.AX,HAWK RESOURCES LIMITED.,AU0000371999,ordinary_equity,high,net_new_candidate,no_current_match,True,0.028,30/06/2026,1,1,False,False
546,v2.20G,HZR,HZR.AX,HZR.AX,HAZER GROUP LIMITED,AU000000HZR9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.3,30/06/2026,1,1,False,False
547,v2.20G,HLS,HLS.AX,HLS.AX,HEALIUS LIMITED,AU0000033359,ordinary_equity,high,net_new_candidate,no_current_match,True,0.39,30/06/2026,1,1,False,False
548,v2.20G,HCW,HCW.AX,HCW.AX,HEALTHCO HEALTHCARE AND WELLNESS REIT,AU0000169302,a_reit_equity_like,medium,net_new_candidate,no_current_match,True,0.71,30/06/2026,1,1,False,False
549,v2.20G,HGH,HGH.AX,HGH.AX,HEARTLAND GROUP HOLDINGS LIMITED,NZHGHE0007S9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.985,30/06/2026,1,1,False,False
550,v2.20G,HM1,HM1.AX,HM1.AX,HEARTS AND MINDS INVESTMENTS LIMITED,AU0000026569,ordinary_equity,high,net_new_candidate,no_current_match,True,2.95,30/06/2026,1,1,False,False
551,v2.20G,HVY,HVY.AX,HVY.AX,HEAVY MINERALS LIMITED,AU0000168668,ordinary_equity,high,net_new_candidate,no_current_match,True,0.395,30/06/2026,1,1,False,False
552,v2.20G,HRE,HRE.AX,HRE.AX,HEAVY RARE EARTHS LIMITED,AU0000232035,ordinary_equity,high,net_new_candidate,no_current_match,True,0.029,30/06/2026,1,1,False,False
553,v2.20G,HE8,HE8.AX,HE8.AX,HELIOS ENERGY LTD,AU000000HE80,ordinary_equity,high,net_new_candidate,no_current_match,True,0.002,30/06/2026,1,1,False,False
554,v2.20G,HLO,HLO.AX,HLO.AX,HELLOWORLD TRAVEL LIMITED,AU000000HLO6,ordinary_equity,high,net_new_candidate,no_current_match,True,1.415,30/06/2026,1,1,False,False
555,v2.20G,HMD,HMD.AX,HMD.AX,HERAMED LIMITED,AU0000028367,ordinary_equity,high,net_new_candidate,no_current_match,True,0.037,30/06/2026,1,1,False,False
556,v2.20G,HPR,HPR.AX,HPR.AX,HIGH PEAK ROYALTIES LIMITED,AU000000HPR0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.091,26/06/2026,1,1,False,False
557,v2.20G,HYB,HYB.AX,HYB.AX,HIGH YIELD INVESTMENT AUST BANK SECTOR BASKET,AU000000HYB6,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
558,v2.20G,HYR,HYR.AX,HYR.AX,HIGH YIELD INVESTMENT AUST RESOURCES SECTOR BASKET,AU000000HYR2,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
559,v2.20G,HFR,HFR.AX,HFR.AX,HIGHFIELD RESOURCES LIMITED,AU000000HFR1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.022,30/06/2026,1,1,False,False
560,v2.20G,HTM,HTM.AX,HTM.AX,HIGH-TECH METALS LTD,AU0000250573,ordinary_equity,high,net_new_candidate,no_current_match,True,0.24,30/06/2026,1,1,False,False
561,v2.20G,HGO,HGO.AX,HGO.AX,HILLGROVE RESOURCES LIMITED,AU000000HGO6,ordinary_equity,high,net_new_candidate,no_current_match,True,0.053,30/06/2026,1,1,False,False
562,v2.20G,HPG,HPG.AX,HPG.AX,HIPAGES GROUP HOLDINGS LTD,AU0000112104,ordinary_equity,high,net_new_candidate,no_current_match,True,0.715,30/06/2026,1,1,False,False
563,v2.20G,HIQ,HIQ.AX,HIQ.AX,HITIQ LIMITED,AU0000148967,ordinary_equity,high,net_new_candidate,no_current_match,True,0.007,30/06/2026,1,1,False,False
564,v2.20G,HCT,HCT.AX,HCT.AX,HOLISTA COLLTECH LIMITED,AU000000HCT4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.062,30/06/2026,1,1,False,False
565,v2.20G,HRN,HRN.AX,HRN.AX,HORIZON GOLD LIMITED,AU000000HRN5,ordinary_equity,high,net_new_candidate,no_current_match,True,1.05,30/06/2026,1,1,False,False
566,v2.20G,HZN,HZN.AX,HZN.AX,HORIZON OIL LIMITED,AU000000HZN8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.2,30/06/2026,1,1,False,False
567,v2.20G,HOR,HOR.AX,HOR.AX,HORSESHOE METALS LIMITED,AU000000HOR3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.022,30/06/2026,1,1,False,False
568,v2.20G,HCH,HCH.AX,HCH.AX,HOT CHILI LIMITED,AU0000HCHAX9,ordinary_equity,high,net_new_candidate,no_current_match,True,1.99,30/06/2026,1,1,False,False
569,v2.20G,HUB,HUB.AX,HUB.AX,HUB24 LIMITED,AU000000HUB4,ordinary_equity,high,net_new_candidate,no_current_match,True,72.72,30/06/2026,1,1,False,False
570,v2.20G,HFY,HFY.AX,HFY.AX,HUBIFY LIMITED,AU0000114852,ordinary_equity,high,net_new_candidate,no_current_match,True,0.01,30/06/2026,1,1,False,False
571,v2.20G,ZHW,ZHW.AX,ZHW.AX,HUTCHISON WHAMPOA LIMITED,AU000000ZHW9,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
572,v2.20G,IS3,IS3.AX,IS3.AX,I SYNERGY GROUP LIMITED,AU000000IS34,ordinary_equity,high,net_new_candidate,no_current_match,True,0.255,30/06/2026,1,1,False,False
573,v2.20G,ID8,ID8.AX,ID8.AX,IDENTITII LIMITED,AU0000021800,ordinary_equity,high,net_new_candidate,no_current_match,True,0.003,30/06/2026,1,1,False,False
574,v2.20G,IEL,IEL.AX,IEL.AX,IDP EDUCATION LIMITED,AU000000IEL5,ordinary_equity,high,net_new_candidate,no_current_match,True,2.28,30/06/2026,1,1,False,False
575,v2.20G,IF9,IF9.AX,IF9.AX,IFL ETO,AU000000IF96,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
576,v2.20G,IGN,IGN.AX,IGN.AX,IGNITE LIMITED,AU0000033763,ordinary_equity,high,net_new_candidate,no_current_match,True,0.76,30/06/2026,1,1,False,False
577,v2.20G,IGO,IGO.AX,IGO.AX,IGO LIMITED,AU000000IGO4,ordinary_equity,high,net_new_candidate,no_current_match,True,7.37,30/06/2026,1,1,False,False
578,v2.20G,IKE,IKE.AX,IKE.AX,IKEGPS GROUP LIMITED,NZIKEE0001S9,ordinary_equity,high,net_new_candidate,no_current_match,True,1.055,30/06/2026,1,1,False,False
579,v2.20G,IIC,IIC.AX,IIC.AX,ILLUMINATOR INVESTMENT COMPANY LIMITED,AU000000IIC5,listed_investment_vehicle_conditional,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
580,v2.20G,IMD,IMD.AX,IMD.AX,IMDEX LIMITED,AU000000IMD5,ordinary_equity,high,net_new_candidate,no_current_match,True,4.1,30/06/2026,1,1,False,False
581,v2.20G,IME,IME.AX,IME.AX,IMEXHS LIMITED,AU0000023053,ordinary_equity,high,net_new_candidate,no_current_match,True,0.35,30/06/2026,1,1,False,False
582,v2.20G,IPT,IPT.AX,IPT.AX,IMPACT MINERALS LIMITED,AU000000IPT4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.04,30/06/2026,1,1,False,False
583,v2.20G,IPD,IPD.AX,IPD.AX,IMPEDIMED LIMITED,AU000000IPD8,ordinary_equity,high,net_new_candidate,no_current_match,True,0.005,30/06/2026,1,1,False,False
584,v2.20G,IPC,IPC.AX,IPC.AX,IMPERIAL PACIFIC LIMITED,AU000000IPC0,ordinary_equity,high,net_new_candidate,no_current_match,True,2,22/01/2026,1,1,False,False
585,v2.20G,IMR,IMR.AX,IMR.AX,IMRICOR MEDICAL SYSTEMS INC.,AU0000054942,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,True,1.845,30/06/2026,1,1,False,False
586,v2.20G,IMU,IMU.AX,IMU.AX,IMUGENE LIMITED,AU000000IMU9,ordinary_equity,high,net_new_candidate,no_current_match,True,0.115,30/06/2026,1,1,False,False
587,v2.20G,IAM,IAM.AX,IAM.AX,INCOME ASSET MANAGEMENT GROUP LIMITED.,AU0000200198,ordinary_equity,high,net_new_candidate,no_current_match,True,0.02,30/06/2026,1,1,False,False
588,v2.20G,IND,IND.AX,IND.AX,INDUSTRIAL MINERALS LTD,AU0000158578,ordinary_equity,high,net_new_candidate,no_current_match,True,0.14,30/06/2026,1,1,False,False
589,v2.20G,I88,I88.AX,I88.AX,INFINI RESOURCES LIMITED,AU0000312670,ordinary_equity,high,net_new_candidate,no_current_match,True,0.125,30/06/2026,1,1,False,False
590,v2.20G,INF,INF.AX,INF.AX,INFINITY METALS LIMITED,AU0000007627,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0075,30/06/2026,1,1,False,False
591,v2.20G,IMI,IMI.AX,IMI.AX,INFINITY MINING LIMITED,AU0000187288,ordinary_equity,high,net_new_candidate,no_current_match,True,0.0055,30/06/2026,1,1,False,False
592,v2.20G,IFG,IFG.AX,IFG.AX,INFOCUS GROUP HOLDINGS LIMITED,AU0000362923,ordinary_equity,high,net_new_candidate,no_current_match,True,0.007,30/06/2026,1,1,False,False
593,v2.20G,ITS,ITS.AX,ITS.AX,INFOTRUST LTD,AU0000431462,ordinary_equity,high,net_new_candidate,no_current_match,True,0.365,30/06/2026,1,1,False,False
594,v2.20G,IFT,IFT.AX,IFT.AX,INFRATIL LIMITED.,NZIFTE0003S3,ordinary_equity,high,net_new_candidate,no_current_match,True,12.61,30/06/2026,1,1,False,False
595,v2.20G,IIQ,IIQ.AX,IIQ.AX,INOVIQ LTD,AU0000196149,ordinary_equity,high,net_new_candidate,no_current_match,True,0.545,26/06/2026,1,1,False,False
596,v2.20G,IDX,IDX.AX,IDX.AX,INTEGRAL DIAGNOSTICS LIMITED,AU000000IDX2,ordinary_equity,high,net_new_candidate,no_current_match,True,2,30/06/2026,1,1,False,False
597,v2.20G,IRI,IRI.AX,IRI.AX,INTEGRATED RESEARCH LIMITED,AU000000IRI3,ordinary_equity,high,net_new_candidate,no_current_match,True,0.27,30/06/2026,1,1,False,False
598,v2.20G,IC1,IC1.AX,IC1.AX,INTEL CORPORATION (INTC) (NASDAQ),AU000000IC16,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
599,v2.20G,ICR,ICR.AX,ICR.AX,INTELICARE HOLDINGS LIMITED,AU0000081788,ordinary_equity,high,net_new_candidate,no_current_match,True,0.018,30/06/2026,1,1,False,False
600,v2.20G,IMB,IMB.AX,IMB.AX,INTELLIGENT MONITORING GROUP LIMITED,AU0000199713,ordinary_equity,high,net_new_candidate,no_current_match,True,0.54,30/06/2026,1,1,False,False
601,v2.20G,IB5,IB5.AX,IB5.AX,INTERNATIONAL BUSINESS MACHINES CORP (IBM) (NYSE),AU000000IB58,ordinary_or_equity_like_unclassified,medium,net_new_candidate,no_current_match,False,,,1,1,False,False
602,v2.20G,IEQ,IEQ.AX,IEQ.AX,INTERNATIONAL EQUITIES CORPORATION LIMITED.,AU000000IEQ4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.04,22/04/2024,1,1,False,False
603,v2.20G,IG6,IG6.AX,IG6.AX,INTERNATIONAL GRAPHITE LIMITED,AU0000210957,ordinary_equity,high,net_new_candidate,no_current_match,True,0.04,30/06/2026,1,1,False,False
604,v2.20G,IVG,IVG.AX,IVG.AX,INVERT GRAPHITE LIMITED,AU0000378903,ordinary_equity,high,net_new_candidate,no_current_match,True,0.046,30/06/2026,1,1,False,False
605,v2.20G,IXC,IXC.AX,IXC.AX,INVEX THERAPEUTICS LTD,AU0000048621,ordinary_equity,high,net_new_candidate,no_current_match,True,0.09,30/06/2026,1,1,False,False
606,v2.20G,IVX,IVX.AX,IVX.AX,INVION LIMITED,AU000000IVX4,ordinary_equity,high,net_new_candidate,no_current_match,True,0.035,30/06/2026,1,1,False,False
607,v2.20G,IOD,IOD.AX,IOD.AX,IODM LIMITED,AU000000IOD1,ordinary_equity,high,net_new_candidate,no_current_match,True,0.1,30/06/2026,1,1,False,False
608,v2.20G,IOV,IOV.AX,IOV.AX,ION VIDEO LTD,AU0000440992,ordinary_equity,high,net_new_candidate,no_current_match,True,0.53,30/06/2026,1,1,False,False
609,v2.20G,ION,ION.AX,ION.AX,IONDRIVE LIMITED,AU0000305542,ordinary_equity,high,net_new_candidate,no_current_match,True,0.028,30/06/2026,1,1,False,False
610,v2.20G,IXR,IXR.AX,IXR.AX,IONIC RARE EARTHS LIMITED,AU0000081341,ordinary_equity,high,net_new_candidate,no_current_match,True,0.36,30/06/2026,1,1,False,False
611,v2.20G,IPG,IPG.AX,IPG.AX,IPD GROUP LTD,AU0000189318,ordinary_equity,high,net_new_candidate,no_current_match,True,5.68,30/06/2026,1,1,False,False
612,v2.20G,IPH,IPH.AX,IPH.AX,IPH LIMITED,AU000000IPH9,ordinary_equity,high,net_new_candidate,no_current_match,True,3.86,30/06/2026,1,1,False,False
613,v2.20G,IRE,IRE.AX,IRE.AX,IRESS LIMITED,AU000000IRE2,ordinary_equity,high,net_new_candidate,no_current_match,True,6.18,30/06/2026,1,1,False,False
614,v2.20G,IR1,IR1.AX,IR1.AX,IRIS METALS LIMITED,AU0000166134,ordinary_equity,high,net_new_candidate,no_current_match,True,0.055,30/06/2026,1,1,False,False
615,v2.20G,IBR,IBR.AX,IBR.AX,IRON BEAR RESOURCES LTD,AU0000453557,ordinary_equity,high,net_new_candidate,no_current_match,True,0.072,30/06/2026,1,1,False,False
616,v2.20G,IBC,IBC.AX,IBC.AX,IRONBARK BALANCED INCOME LIMITED,AU000000IBC0,ordinary_equity,high,net_new_candidate,no_current_match,True,0.425,30/06/2026,1,1,False,False
