ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_cik,raw_exchange,provider_precedence,merge_action,merge_reason,isin,currency,mic,source_version,source_url,hkex_category,hkex_subcategory,hkex_board_lot,provider,source_phase,symbol,security_name,instrument_id,product_assignment_group_description,asset_type
BLU.AX,BLUE ENERGY LIMITED.,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000044364,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BLU.AX,BLUE ENERGY LIMITED.,BLU,ORDINARY FULLY PAID,ordinary_equity
BLG.AX,BLUGLASS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BLG5,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BLG.AX,BLUGLASS LIMITED,BLG,ORDINARY FULLY PAID,ordinary_equity
BMC.AX,BMC MINERALS LTD.,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity_like,ordinary_or_equity_like_unclassified,medium,ASX v2.20F net_new_candidate; instrument_class=ordinary_or_equity_like_unclassified; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000432627,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BMC.AX,BMC MINERALS LTD.,BMC,CHESS DEPOSITARY INTERESTS 1:1,ordinary_or_equity_like_unclassified
BBC.AX,BNK BANKING CORPORATION LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000041857,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BBC.AX,BNK BANKING CORPORATION LIMITED,BBC,ORDINARY FULLY PAID,ordinary_equity
BOA.AX,BOA RESOURCES LTD,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BOA2,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BOA.AX,BOA RESOURCES LTD,BOA,ORDINARY FULLY PAID,ordinary_equity
BML.AX,BOAB METALS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000131849,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BML.AX,BOAB METALS LIMITED,BML,ORDINARY FULLY PAID,ordinary_equity
BOL.AX,BOOM LOGISTICS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BOL9,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BOL.AX,BOOM LOGISTICS LIMITED,BOL,ORDINARY FULLY PAID,ordinary_equity
BPH.AX,BPH ENERGY LTD,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BPH4,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BPH.AX,BPH ENERGY LTD,BPH,ORDINARY FULLY PAID,ordinary_equity
BP8.AX,BPH GLOBAL LTD,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000284366,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BP8.AX,BPH GLOBAL LTD,BP8,ORDINARY FULLY PAID,ordinary_equity
BRE.AX,BRAZILIAN RARE EARTHS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000305815,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BRE.AX,BRAZILIAN RARE EARTHS LIMITED,BRE,ORDINARY FULLY PAID,ordinary_equity
BTM.AX,BREAKTHROUGH MINERALS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000374274,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BTM.AX,BREAKTHROUGH MINERALS LIMITED,BTM,ORDINARY FULLY PAID,ordinary_equity
BRG.AX,BREVILLE GROUP LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BRG2,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BRG.AX,BREVILLE GROUP LIMITED,BRG,ORDINARY FULLY PAID,ordinary_equity
BGE.AX,BRIDGE SAAS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000235418,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BGE.AX,BRIDGE SAAS LIMITED,BGE,ORDINARY FULLY PAID,ordinary_equity
BGP.AX,BRISCOE GROUP AUSTRALASIA LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,NZBGRE0001S4,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BGP.AX,BRISCOE GROUP AUSTRALASIA LIMITED,BGP,ORDINARY FULLY PAID FOREIGN EXEMPT NZX,ordinary_equity
BRK.AX,BROOKSIDE ENERGY LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BRK4,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BRK.AX,BROOKSIDE ENERGY LIMITED,BRK,ORDINARY FULLY PAID,ordinary_equity
BSA.AX,BSA LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BSA3,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BSA.AX,BSA LIMITED,BSA,ORDINARY FULLY PAID,ordinary_equity
BFL.AX,BSP FINANCIAL GROUP LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,PG000A2PEAQ9,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BFL.AX,BSP FINANCIAL GROUP LIMITED,BFL,ORDINARY FULLY PAID,ordinary_equity
BUS.AX,BUBALUS RESOURCES LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000238479,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BUS.AX,BUBALUS RESOURCES LIMITED,BUS,ORDINARY FULLY PAID,ordinary_equity
BUB.AX,BUBS AUSTRALIA LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BUB7,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BUB.AX,BUBS AUSTRALIA LIMITED,BUB,ORDINARY FULLY PAID,ordinary_equity
BDM.AX,BURGUNDY DIAMOND MINES LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000118994,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BDM.AX,BURGUNDY DIAMOND MINES LIMITED,BDM,ORDINARY FULLY PAID,ordinary_equity
BRU.AX,BURU ENERGY LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BRU3,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BRU.AX,BURU ENERGY LIMITED,BRU,ORDINARY FULLY PAID,ordinary_equity
BTN.AX,BUTN LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000156317,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BTN.AX,BUTN LIMITED,BTN,ORDINARY FULLY PAID,ordinary_equity
BUX.AX,BUXTON RESOURCES LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BUX1,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BUX.AX,BUXTON RESOURCES LIMITED,BUX,ORDINARY FULLY PAID,ordinary_equity
BWP.AX,BWP GROUP,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000BWP3,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,BWP.AX,BWP GROUP,BWP,FULLY PAID ORDINARY/UNITS STAPLED SECURITIES,ordinary_equity
C29.AX,C29 METALS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000174237,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,C29.AX,C29 METALS LIMITED,C29,ORDINARY FULLY PAID,ordinary_equity
CDM.AX,CADENCE CAPITAL LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000CDM8,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CDM.AX,CADENCE CAPITAL LIMITED,CDM,ORDINARY FULLY PAID,ordinary_equity
CDO.AX,CADENCE OPPORTUNITIES FUND LIMITED.,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000186165,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CDO.AX,CADENCE OPPORTUNITIES FUND LIMITED.,CDO,ORDINARY FULLY PAID,ordinary_equity
CXL.AX,CALIX LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000017840,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CXL.AX,CALIX LIMITED,CXL,ORDINARY FULLY PAID,ordinary_equity
CMB.AX,CAMBIUM BIO LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000327769,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CMB.AX,CAMBIUM BIO LIMITED,CMB,ORDINARY FULLY PAID,ordinary_equity
CHL.AX,CAMPLIFY HOLDINGS LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000153991,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CHL.AX,CAMPLIFY HOLDINGS LIMITED,CHL,ORDINARY FULLY PAID,ordinary_equity
CP8.AX,CANADIAN PHOSPHATE LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000384935,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CP8.AX,CANADIAN PHOSPHATE LIMITED,CP8,ORDINARY FULLY PAID,ordinary_equity
CBY.AX,CANTERBURY RESOURCES LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU0000028102,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CBY.AX,CANTERBURY RESOURCES LIMITED,CBY,ORDINARY FULLY PAID,ordinary_equity
CAY.AX,CANYON RESOURCES LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000CAY9,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CAY.AX,CANYON RESOURCES LIMITED,CAY,ORDINARY FULLY PAID,ordinary_equity
CAA.AX,CAPRAL LIMITED,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000CAA9,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CAA.AX,CAPRAL LIMITED,CAA,ORDINARY FULLY PAID,ordinary_equity
CMM.AX,CAPRICORN METALS LTD,ASX,Australia,ASX,outputs\full_universe_source_acquisition\asx_candidate_validation_net_new_candidates_v2_20f.csv,equity,ordinary_equity,high,ASX v2.20F net_new_candidate; instrument_class=ordinary_equity; match_type=no_current_match; context_match=True,,,,,ASX,ASX_AFTER_HKEX_V2_20G,append_net_new,ASX v2.20F validation_decision=net_new_candidate; no_current_match,AU000000CMM9,AUD,XASX,v2.20G,https://www.asx.com.au/markets/market-resources/isin-services,,,,ASX,v2.20G,CMM.AX,CAPRICORN METALS LTD,CMM,ORDINARY FULLY PAID,ordinary_equity
