ticker,company_name,exchange,country,source_provider,source_file,instrument_type,instrument_scope,classification_confidence,classification_reason,sector,industry,market_cap,raw_cik,raw_exchange,provider_precedence,merge_action,merge_reason,isin,currency,mic,source_version,source_url,hkex_category,hkex_subcategory,hkex_board_lot,provider,source_phase,symbol,security_name,instrument_id,product_assignment_group_description,asset_type
1101.TW,臺灣水泥股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_1101; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,01,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,1101,臺灣水泥股份有限公司,,,
2401.TW,凌陽科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2401; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,24,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2401,凌陽科技股份有限公司,,,
2402.TW,毅嘉科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2402; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2402,毅嘉科技股份有限公司,,,
2405.TW,輔信科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2405; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,25,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2405,輔信科技股份有限公司,,,
2406.TW,國碩科技工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2406; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,26,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2406,國碩科技工業股份有限公司,,,
2409.TW,友達光電股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2409; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,26,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2409,友達光電股份有限公司,,,
2412.TW,中華電信股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2412; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,27,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2412,中華電信股份有限公司,,,
2414.TW,精技電腦股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2414; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,29,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2414,精技電腦股份有限公司,,,
2417.TW,圓剛科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2417; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,25,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2417,圓剛科技股份有限公司,,,
2419.TW,仲琦科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2419; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,27,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2419,仲琦科技股份有限公司,,,
2420.TW,新巨企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2420; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2420,新巨企業股份有限公司,,,
2421.TW,建準電機工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2421; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2421,建準電機工業股份有限公司,,,
2423.TW,固緯電子實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2423; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,31,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2423,固緯電子實業股份有限公司,,,
2426.TW,鼎元光電科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2426; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,26,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2426,鼎元光電科技股份有限公司,,,
2427.TW,三商電腦股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2427; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,30,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2427,三商電腦股份有限公司,,,
2430.TW,燦坤實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2430; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,29,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2430,燦坤實業股份有限公司,,,
2431.TW,聯昌電子企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2431; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2431,聯昌電子企業股份有限公司,,,
2434.TW,統懋半導體股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2434; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,24,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2434,統懋半導體股份有限公司,,,
2439.TW,美律實業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2439; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,27,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2439,美律實業股份有限公司,,,
2441.TW,超豐電子股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2441; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,24,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2441,超豐電子股份有限公司,,,
2442.TW,新美齊股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2442; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,14,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2442,新美齊股份有限公司,,,
2444.TW,兆勁科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2444; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,27,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2444,兆勁科技股份有限公司,,,
2450.TW,神腦國際企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2450; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,27,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2450,神腦國際企業股份有限公司,,,
2451.TW,創見資訊股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2451; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,24,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2451,創見資訊股份有限公司,,,
2453.TW,凌群電腦股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2453; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,30,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2453,凌群電腦股份有限公司,,,
2455.TW,全新光電科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2455; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,27,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2455,全新光電科技股份有限公司,,,
2457.TW,飛宏科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2457; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2457,飛宏科技股份有限公司,,,
2458.TW,義隆電子股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2458; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,24,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2458,義隆電子股份有限公司,,,
2460.TW,建通精密工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2460; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2460,建通精密工業股份有限公司,,,
2465.TW,麗臺科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2465; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,25,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2465,麗臺科技股份有限公司,,,
2466.TW,冠西電子企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2466; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,26,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2466,冠西電子企業股份有限公司,,,
2467.TW,志聖工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2467; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2467,志聖工業股份有限公司,,,
2468.TW,華經資訊企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2468; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,30,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2468,華經資訊企業股份有限公司,,,
2472.TW,立隆電子工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2472; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2472,立隆電子工業股份有限公司,,,
2474.TW,可成科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2474; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,31,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2474,可成科技股份有限公司,,,
2476.TW,鉅祥企業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2476; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2476,鉅祥企業股份有限公司,,,
2478.TW,大毅科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2478; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,28,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2478,大毅科技股份有限公司,,,
2482.TW,連宇股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2482; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,31,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2482,連宇股份有限公司,,,
2486.TW,一詮精密工業股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2486; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,26,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2486,一詮精密工業股份有限公司,,,
2495.TW,普安科技股份有限公司,TWSE,Taiwan,TWSE,outputs\full_universe_source_acquisition\twse_tpex_candidate_validation_classification_v2_18f.csv,Equity,common_equity,high,v2.18G added from v2.18F potential_net_new; candidate_id=TWSE_TWSE_2495; crosscheck_status=matched_stock_day_all; possible_existing excluded; canonical not modified,,25,,,TWSE,twse_tpex_v2_18g,,,,TWD,XTAI,v2.18G,https://openapi.twse.com.tw/v1/opendata/t187ap03_L,,,,TWSE,v2.18G,2495,普安科技股份有限公司,,,
