row_number,local_code_raw_text,company_name,market_segment,industry,source_date
1729,4248,"Takemoto Yohki Co.,Ltd.",Standard Market(Domestic),3200,20260630
1730,4249,"MORIROKU COMPANY,LTD.",Prime Market (Domestic),3200,20260630
1732,4251,KEIWA Incorporated,Prime Market (Domestic),3200,20260630
1733,4255,THECOO Inc.,Growth Market(Domestic),5250,20260630
1734,4256,"CYND Co.,Ltd.",Growth Market(Domestic),5250,20260630
1735,4258,AMIYA Corporation,Growth Market(Domestic),5250,20260630
1736,4259,ExaWizards Inc.,Growth Market(Domestic),5250,20260630
1738,4260,"Hybrid Technologies Co.,Ltd.",Growth Market(Domestic),5250,20260630
1739,4261,"AsiaQuest Co.,Ltd.",Growth Market(Domestic),5250,20260630
1740,4262,"NIFTY Lifestyle Co.,Ltd.",Growth Market(Domestic),5250,20260630
1741,4263,"SUSMED,Inc.",Growth Market(Domestic),5250,20260630
1742,4264,"SECURE,INC.",Growth Market(Domestic),5250,20260630
1743,4265,Institution for a Global Society Corporation,Growth Market(Domestic),5250,20260630
1745,4270,BeeX Inc.,Growth Market(Domestic),5250,20260630
1746,4272,"NIPPON KAYAKU CO.,LTD.",Prime Market (Domestic),3200,20260630
1747,4274,"HOSOYA PYRO-ENGINEERING CO.,LTD.",Standard Market(Domestic),3200,20260630
1748,4275,"Carlit Co.,Ltd.",Prime Market (Domestic),3200,20260630
1749,4284,"SOLXYZ Co.,Ltd.",Standard Market(Domestic),5250,20260630
1750,4286,CL Holdings Inc.,Standard Market(Domestic),9050,20260630
1751,4287,JUST PLANNING INC.,Standard Market(Domestic),5250,20260630
1752,4288,"Asgent,Inc.",Standard Market(Domestic),5250,20260630
1753,428A,"Cypress Holdings Co.,Ltd.",Standard Market(Domestic),6100,20260630
1754,4290,Prestige International Inc.,Prime Market (Domestic),9050,20260630
1755,4293,"SEPTENI HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,20260630
1756,4299,"HIMACS,Ltd.",Standard Market(Domestic),5250,20260630
1757,429A,Tekscend Photomask Corp.,Prime Market (Domestic),3800,20260630
1758,4301,AMUSE INC.,Prime Market (Domestic),9050,20260630
1759,4307,"Nomura Research Institute,Ltd.",Prime Market (Domestic),5250,20260630
1760,4308,J-Stream Inc.,Growth Market(Domestic),5250,20260630
1762,4310,Dream Incubator Inc.,Prime Market (Domestic),9050,20260630
1763,4316,"BeMap,Inc.",Growth Market(Domestic),5250,20260630
1764,4317,Ray Corporation,Standard Market(Domestic),9050,20260630
1765,4318,"QUICK CO.,LTD.",Prime Market (Domestic),9050,20260630
1766,431A,"uSonar Co.,Ltd.",Growth Market(Domestic),5250,20260630
1767,4320,"CE Holdings Co.,Ltd.",Standard Market(Domestic),5250,20260630
1768,4323,"Japan System Techniques Co.,Ltd.",Prime Market (Domestic),5250,20260630
1769,4324,DENTSU GROUP INC.,Prime Market (Domestic),9050,20260630
1770,4326,INTAGE HOLDINGS Inc.,Prime Market (Domestic),5250,20260630
1772,4331,"TAKE AND GIVE. NEEDS Co.,Ltd.",Prime Market (Domestic),9050,20260630
1773,4334,"YUKE'S Co.,Ltd.",Standard Market(Domestic),5250,20260630
1774,4335,"IPS HOLDINGS CO.,LTD.",Standard Market(Domestic),5250,20260630
1775,4337,PIA CORPORATION,Prime Market (Domestic),9050,20260630
1777,4341,SEIRYO ELECTRIC CORPORATION,Standard Market(Domestic),9050,20260630
1778,4343,"AEON Fantasy Co.,LTD.",Prime Market (Domestic),9050,20260630
1779,4344,SOURCENEXT CORPORATION,Prime Market (Domestic),5250,20260630
1780,4345,"CTS Co.,Ltd.",Prime Market (Domestic),9050,20260630
1781,4346,NEXYZ.Group Corporation,Standard Market(Domestic),7200,20260630
1782,4347,Broadmedia Corporation,Standard Market(Domestic),9050,20260630
1784,4350,"MEDICAL SYSTEM NETWORK Co.,Ltd.",Standard Market(Domestic),6100,20260630
1785,4351,YAMADA SERVICER SYNTHETIC OFFICE,Standard Market(Domestic),7200,20260630
1786,4356,"APPLIED TECHNOLOGY CO.,LTD.",Standard Market(Domestic),5250,20260630
1788,4360,"MANAC Chemical Partners Co.,Ltd",Standard Market(Domestic),3200,20260630
1789,4361,"KAWAGUCHI CHEMICAL INDUSTRY CO.,LTD.",Standard Market(Domestic),3200,20260630
1790,4362,"Nippon Fine Chemical Co.,Ltd.",Prime Market (Domestic),3200,20260630
1791,4365,"MATSUMOTO YUSHI-SEIYAKU CO.,LTD.",Standard Market(Domestic),3200,20260630
1792,4366,Daito Chemix Corporation,Standard Market(Domestic),3200,20260630
1793,4367,"KOEI CHEMICAL COMPANY,LIMITED",Standard Market(Domestic),3200,20260630
1794,4368,"FUSO CHEMICAL CO.,LTD.",Prime Market (Domestic),3200,20260630
1795,4369,Tri Chemical Laboratories Inc.,Prime Market (Domestic),3200,20260630
1796,436A,CyberSolutions Inc.,Growth Market(Domestic),5250,20260630
1797,4370,Mobilus Corporation,Growth Market(Domestic),5250,20260630
1798,4371,Core Concept Technologies Inc.,Growth Market(Domestic),5250,20260630
1799,4372,"YMIRLINK,Inc.",Growth Market(Domestic),5250,20260630
1800,4373,"Simplex Holdings,Inc.",Prime Market (Domestic),5250,20260630
1801,4374,ROBOT PAYMENT INC.,Growth Market(Domestic),5250,20260630
1802,4375,Safie Inc.,Growth Market(Domestic),5250,20260630
1803,4376,Kufu Company Holdings Inc.,Growth Market(Domestic),5250,20260630
1804,4377,ONE CAREER Inc.,Growth Market(Domestic),5250,20260630
1805,4378,CINC Corp.,Growth Market(Domestic),5250,20260630
1806,4379,Photosynth inc.,Growth Market(Domestic),5250,20260630
1808,4380,M - mart Inc.,Growth Market(Domestic),5250,20260630
1809,4381,"BPLATS,Inc.",Growth Market(Domestic),5250,20260630
1810,4382,"HEROZ,Inc.",Standard Market(Domestic),5250,20260630
1811,4385,"Mercari,Inc.",Prime Market (Domestic),5250,20260630
1812,4386,"SIG Group Co.,Ltd.",Standard Market(Domestic),5250,20260630
1813,4387,"ZUU Co.,Ltd.",Growth Market(Domestic),5250,20260630
1814,4388,"AI,Inc.",Standard Market(Domestic),5250,20260630
1815,4389,"Property Data Bank,Inc.",Growth Market(Domestic),5250,20260630
1816,438A,"Infcurion,Inc.",Growth Market(Domestic),5250,20260630
1817,4390,"IPS,Inc.",Prime Market (Domestic),5250,20260630
1818,4391,"Logizard Co.,Ltd.",Growth Market(Domestic),5250,20260630
1819,4392,"Future Innovation Group,Inc.",Prime Market (Domestic),5250,20260630
1820,4393,"Bank of Innovation,Inc.",Growth Market(Domestic),5250,20260630
1821,4394,"eXmotion Co.,Ltd.",Growth Market(Domestic),5250,20260630
1822,4395,Accrete Inc.,Growth Market(Domestic),5250,20260630
1823,4396,System Support Holdings Inc.,Prime Market (Domestic),5250,20260630
1824,4397,TeamSpirit Inc.,Growth Market(Domestic),5250,20260630
1825,4398,"BroadBand Security,Inc.",Standard Market(Domestic),5250,20260630
1827,4401,ADEKA CORPORATION,Prime Market (Domestic),3200,20260630
1828,4403,NOF CORPORATION,Prime Market (Domestic),3200,20260630
1829,4404,"Miyoshi Oil & Fat Co.,Ltd.",Standard Market(Domestic),3050,20260630
1830,4406,"New Japan Chemical Co.,Ltd.",Standard Market(Domestic),3200,20260630
1831,4409,"TOHO CHEMICAL INDUSTRY COMPANY,LIMITED",Standard Market(Domestic),3200,20260630
1832,4410,"HARIMA CHEMICALS GROUP,INC.",Prime Market (Domestic),3200,20260630
1833,4412,"Science Arts,Inc.",Growth Market(Domestic),5250,20260630
1834,4413,"baudroie,inc.",Prime Market (Domestic),5250,20260630
1835,4414,"FLECT Co.,Ltd.",Growth Market(Domestic),5250,20260630
1836,4415,"BROAD ENTERPRISE CO.,LTD.",Growth Market(Domestic),5250,20260630
1837,4416,True Data Inc.,Growth Market(Domestic),5250,20260630
1838,4417,Global Security Experts Inc.,Growth Market(Domestic),5250,20260630
1839,4418,Japan Data Science Consortium Co.Ltd.,Growth Market(Domestic),5250,20260630
1840,4419,Finatext Holdings Ltd.,Growth Market(Domestic),5250,20260630
1841,441A,NE Inc.,Growth Market(Domestic),5250,20260630
1842,4420,"eSOL Co.,Ltd.",Standard Market(Domestic),5250,20260630
1843,4421,"D.I.System Co.,Ltd.",Standard Market(Domestic),5250,20260630
1844,4422,VALUENEX Japan Inc.,Growth Market(Domestic),5250,20260630
1845,4424,"Amazia,inc.",Growth Market(Domestic),5250,20260630
1846,4425,Kudan Inc.,Growth Market(Domestic),5250,20260630
1848,4427,"EduLab,Inc.",Growth Market(Domestic),5250,20260630
1849,4428,sinops Inc.,Growth Market(Domestic),5250,20260630
1850,4429,"Ricksoft Co.,Ltd.",Growth Market(Domestic),5250,20260630
1851,442A,"Classico,Inc.",Growth Market(Domestic),3100,20260630
1852,4430,"TOKAI SOFT CO.,LTD.",Standard Market(Domestic),5250,20260630
1853,4431,"Smaregi,Inc.",Growth Market(Domestic),5250,20260630
1854,4432,WingArc1st Inc.,Prime Market (Domestic),5250,20260630
1855,4433,"HITO-Communications Holdings,Inc.",Prime Market (Domestic),9050,20260630
1856,4434,"Serverworks Co.,Ltd.",Standard Market(Domestic),5250,20260630
1857,4436,"MINKABU THE INFONOID,Inc.",Growth Market(Domestic),5250,20260630
1858,4437,"gooddays holdings,Inc.",Growth Market(Domestic),5250,20260630
1859,4438,Welby Inc.,Growth Market(Domestic),5250,20260630
1860,4439,"TOUMEI CO.,LTD.",Standard Market(Domestic),5250,20260630
1862,4440,WITZ Corporation,Standard Market(Domestic),5250,20260630
1863,4441,Tobila Systems Inc.,Standard Market(Domestic),5250,20260630
1864,4442,"VALTES HOLDINGS CO.,LTD.",Growth Market(Domestic),5250,20260630
1865,4443,"Sansan,Inc.",Prime Market (Domestic),5250,20260630
1866,4444,INFONET inc.,Growth Market(Domestic),5250,20260630
1867,4445,Living Technologies Inc.,Growth Market(Domestic),5250,20260630
1868,4446,Link-U Group Inc.,Prime Market (Domestic),5250,20260630
1869,4447,"PBsystems,Inc.",Growth Market(Domestic),5250,20260630
1870,4448,"kubell Co.,Ltd.",Growth Market(Domestic),5250,20260630
1872,4450,"Power Solutions,Ltd.",Growth Market(Domestic),5250,20260630
1873,4452,Kao Corporation,Prime Market (Domestic),3200,20260630
1875,4461,DKS Co.Ltd.,Prime Market (Domestic),3200,20260630
1876,4462,"ISHIHARA CHEMICAL CO.,LTD.",Prime Market (Domestic),3200,20260630
1877,4463,"NICCA CHEMICAL CO.,LTD.",Standard Market(Domestic),3200,20260630
1878,4464,SOFT99corporation,Standard Market(Domestic),3200,20260630
1879,4465,"Niitaka Co., Ltd.",Standard Market(Domestic),3200,20260630
1880,446A,"Northsand,Inc.",Growth Market(Domestic),9050,20260630
1881,4471,"SANYO CHEMICAL INDUSTRIES,LTD.",Prime Market (Domestic),3200,20260630
1882,4475,HENNGE K.K.,Growth Market(Domestic),5250,20260630
1883,4476,AI CROSS Inc.,Growth Market(Domestic),5250,20260630
1884,4477,"BASE,Inc.",Growth Market(Domestic),5250,20260630
1885,4478,freee K.K.,Growth Market(Domestic),5250,20260630
1886,4479,"Makuake,Inc.",Growth Market(Domestic),5250,20260630
1888,4480,"MEDLEY,INC.",Prime Market (Domestic),5250,20260630
1889,4481,"BASE CO.,LTD.",Prime Market (Domestic),5250,20260630
1890,4482,WILLs Inc.,Growth Market(Domestic),5250,20260630
1891,4483,JMDC Inc.,Prime Market (Domestic),5250,20260630
1892,4484,"LANCERS,INC.",Growth Market(Domestic),5250,20260630
1893,4486,Unite and Grow Inc.,Growth Market(Domestic),5250,20260630
1894,4487,"Spacemarket,Inc.",Growth Market(Domestic),5250,20260630
1895,4488,AI inside Inc.,Growth Market(Domestic),5250,20260630
1897,4490,VisasQ Inc.,Growth Market(Domestic),5250,20260630
1898,4491,"Computer Management Co.,Ltd.",Standard Market(Domestic),5250,20260630
1899,4492,GENETEC CORPORATION,Standard Market(Domestic),5250,20260630
1900,4493,"Cyber Security Cloud,Inc.",Growth Market(Domestic),5250,20260630
1901,4495,"i Cubed Systems,Inc.",Growth Market(Domestic),5250,20260630
1902,4496,Commerce One Holdings Inc.,Growth Market(Domestic),5250,20260630
1903,4498,"Cybertrust Japan Co.,Ltd.",Growth Market(Domestic),5250,20260630
1904,4499,"Speee,Inc.",Standard Market(Domestic),5250,20260630
1906,4502,Takeda Pharmaceutical Company Limited,Prime Market (Domestic),3250,20260630
1907,4503,Astellas Pharma Inc.,Prime Market (Domestic),3250,20260630
1908,4506,"Sumitomo Pharma Co.,Ltd.",Prime Market (Domestic),3250,20260630
1909,4507,"Shionogi & Co.,Ltd.",Prime Market (Domestic),3250,20260630
1911,4512,"WAKAMOTO PHARMACEUTICAL CO.,LTD.",Standard Market(Domestic),3250,20260630
1912,4516,"Nippon Shinyaku Co.,Ltd.",Prime Market (Domestic),3250,20260630
1913,4519,"CHUGAI PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1915,4521,"KAKEN PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1916,4523,"Eisai Co.,Ltd.",Prime Market (Domestic),3250,20260630
1917,4524,"MORISHITA JINTAN CO.,LTD.",Standard Market(Domestic),3250,20260630
1918,4526,"RIKEN VITAMIN CO.,LTD.",Prime Market (Domestic),3050,20260630
1919,4527,"ROHTO PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1920,4528,"ONO PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1922,4531,"Yuki Gosei Kogyo Co.,Ltd.",Standard Market(Domestic),3200,20260630
1923,4534,"Mochida Pharmaceutical Co.,Ltd.",Prime Market (Domestic),3250,20260630
1924,4536,"SANTEN PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1925,4538,"Fuso Pharmaceutical Industries,Ltd.",Prime Market (Domestic),3250,20260630
1926,4539,"NIPPON CHEMIPHAR CO.,LTD.",Standard Market(Domestic),3250,20260630
1928,4540,TSUMURA & CO.,Prime Market (Domestic),3250,20260630
1929,4543,TERUMO CORPORATION,Prime Market (Domestic),3750,20260630
1930,4544,"H.U. Group Holdings,Inc.",Prime Market (Domestic),9050,20260630
1931,4547,"KISSEI PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1932,4548,SEIKAGAKU CORPORATION,Prime Market (Domestic),3250,20260630
1933,4549,"EIKEN CHEMICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1934,4552,"JCR Pharmaceuticals Co.,Ltd.",Prime Market (Domestic),3250,20260630
1935,4553,"TOWA PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1936,4554,"Fuji Pharma Co.,Ltd.",Prime Market (Domestic),3250,20260630
1937,4558,"CHUKYO IYAKUHIN CO.,LTD.",Standard Market(Domestic),3250,20260630
1938,4559,"ZERIA PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1940,4563,"AnGes,Inc.",Growth Market(Domestic),3250,20260630
1941,4564,"OncoTherapy Science,Inc.",Growth Market(Domestic),3250,20260630
1942,4565,"Nxera Pharma Co.,Ltd.",Prime Market (Domestic),3250,20260630
1943,4568,"DAIICHI SANKYO COMPANY,LIMITED",Prime Market (Domestic),3250,20260630
1944,4569,"KYORIN Pharmaceutical Co.,Ltd.",Prime Market (Domestic),3250,20260630
1945,456A,HUMAN MADE Inc.,Growth Market(Domestic),6100,20260630
1946,4570,"Immuno-Biological Laboratories Co.,Ltd.",Growth Market(Domestic),3250,20260630
1947,4571,"Nano Holdings,Inc.",Growth Market(Domestic),3250,20260630
1948,4572,"Carna Biosciences,Inc.",Growth Market(Domestic),3250,20260630
1949,4574,"TAIKO PHARMACEUTICAL CO.,LTD.",Prime Market (Domestic),3250,20260630
1950,4575,"CanBas Co.,Ltd.",Growth Market(Domestic),3250,20260630
1951,4576,"D.Western Therapeutics Institute, Inc.",Growth Market(Domestic),3250,20260630
1952,4577,"Daito Pharmaceutical Co.,Ltd.",Prime Market (Domestic),3250,20260630
1953,4578,"Otsuka Holdings Co.,Ltd.",Prime Market (Domestic),3250,20260630
1954,4579,RaQualia Pharma Inc.,Growth Market(Domestic),3250,20260630
1956,4582,SymBio Pharmaceuticals Limited,Growth Market(Domestic),3250,20260630
1957,4583,Chiome Bioscience Inc.,Growth Market(Domestic),3250,20260630
1958,4584,Kidswell Bio Corporation,Growth Market(Domestic),3250,20260630
1959,4586,"Medrx Co.,Ltd.",Growth Market(Domestic),3250,20260630
1960,4587,PeptiDream Inc.,Prime Market (Domestic),3250,20260630
1961,4588,Oncolys BioPharma Inc.,Growth Market(Domestic),3250,20260630
1963,4591,RIBOMIC Inc.,Growth Market(Domestic),3250,20260630
1964,4592,SanBio Company Limited,Growth Market(Domestic),3250,20260630
1965,4593,HEALIOS K.K.,Growth Market(Domestic),3250,20260630
1966,4594,"BrightPath Biotherapeutics Co.,Ltd.",Growth Market(Domestic),3250,20260630
1967,4595,"MIZUHO MEDY CO.,LTD.",Standard Market(Domestic),3250,20260630
1968,4596,"Kubota Pharmaceutical Holdings Co.,Ltd.",Growth Market(Domestic),3250,20260630
1969,4597,Solasia Pharma K.K.,Growth Market(Domestic),3250,20260630
1970,4598,"Delta-Fly Pharma,Inc.",Growth Market(Domestic),3250,20260630
1971,4599,StemRIM Inc.,Growth Market(Domestic),3250,20260630
1973,460A,BRANU Inc.,Growth Market(Domestic),5250,20260630
1974,4611,"Dai Nippon Toryo Company,Limited",Prime Market (Domestic),3200,20260630
1975,4612,"NIPPON PAINT HOLDINGS CO.,LTD.",Prime Market (Domestic),3200,20260630
1976,4613,"KANSAI PAINT CO.,LTD.",Prime Market (Domestic),3200,20260630
1977,4615,"SHINTO PAINT COMPANY,LIMITED",Standard Market(Domestic),3200,20260630
1978,4616,"KAWAKAMI PAINT MANUFACTURING CO.,LTD.",Standard Market(Domestic),3200,20260630
1979,4617,"Chugoku Marine Paints,Ltd.",Prime Market (Domestic),3200,20260630
1980,4619,"Nihon Tokushu Toryo Co.,Ltd.",Standard Market(Domestic),3200,20260630
1982,4620,"FUJIKURA KASEI CO.,LTD.",Standard Market(Domestic),3200,20260630
1983,4623,ASAHIPEN CORPORATION,Standard Market(Domestic),3200,20260630
1984,4624,"Isamu Paint Co.,Ltd.",Standard Market(Domestic),3200,20260630
1985,4625,"ATOMIX CO.,LTD.",Standard Market(Domestic),3200,20260630
1986,4626,"TAIYO HOLDINGS CO.,LTD.",Prime Market (Domestic),3200,20260630
1987,4627,"NATOCO CO.,LTD.",Standard Market(Domestic),3200,20260630
1988,4628,"SK KAKEN CO.,LTD.",Standard Market(Domestic),3200,20260630
1989,4629,"DAISHIN CHEMICAL CO.,LTD.",Standard Market(Domestic),3200,20260630
1991,4631,DIC Corporation,Prime Market (Domestic),3200,20260630
1992,4633,SAKATA INX CORPORATION,Prime Market (Domestic),3200,20260630
1993,4634,"artience Co.,Ltd.",Prime Market (Domestic),3200,20260630
1994,4635,"TOKYO PRINTING INK MFG.CO.,LTD.",Standard Market(Domestic),3200,20260630
1995,463A,"INTELLEX HOLDINGS Co.,Ltd.",Standard Market(Domestic),8050,20260630
1996,4641,Altech Corporation,Prime Market (Domestic),9050,20260630
1997,4642,"ORIGINAL ENGINEERING CONSULTANTS CO.,LTD.",Standard Market(Domestic),9050,20260630
1998,4644,"Imagineer Co.,Ltd.",Standard Market(Domestic),5250,20260630
1999,4645,"ICHISHIN HOLDINGS CO.,LTD.",Standard Market(Domestic),9050,20260630
2000,464A,QPS Holdings Inc.,Growth Market(Domestic),5250,20260630
2001,4650,"SD ENTERTAINMENT,Inc.",Standard Market(Domestic),9050,20260630
2002,4651,SANIX HOLDINGS INCORPORATED,Standard Market(Domestic),9050,20260630
2003,4657,"ENVIRONMENTAL CONTROL CENTER CO.,LTD.",Standard Market(Domestic),9050,20260630
2004,4658,"Nippon Air Conditioning Services Co.,Ltd.",Prime Market (Domestic),9050,20260630
2006,4661,"ORIENTAL LAND CO.,LTD.",Prime Market (Domestic),9050,20260630
2007,4662,Focus Systems Corporation,Prime Market (Domestic),5250,20260630
2008,4664,JAPAN RELIANCE SERVICE CORPORATION,Standard Market(Domestic),9050,20260630
2009,4665,"DUSKIN CO.,LTD.",Prime Market (Domestic),9050,20260630
2010,4666,"PARK24 Co.,Ltd.",Prime Market (Domestic),8050,20260630
2011,4667,"AISAN TECHNOLOGY CO.,LTD.",Standard Market(Domestic),5250,20260630
2012,4668,"MEIKO NETWORK JAPAN CO.,LTD.",Prime Market (Domestic),9050,20260630
2014,4671,"FALCO HOLDINGS Co.,Ltd.",Standard Market(Domestic),9050,20260630
2015,4673,"Kawasaki Geological Engineering Co.,Ltd.",Standard Market(Domestic),9050,20260630
2016,4674,CRESCO LTD.,Prime Market (Domestic),5250,20260630
2017,4676,"FUJI MEDIA HOLDINGS,INC.",Prime Market (Domestic),5250,20260630
2018,4678,"SHUEI YOBIKO Co.,Ltd.",Standard Market(Domestic),9050,20260630
2019,4679,"TAYA Co.,Ltd.",Standard Market(Domestic),9050,20260630
2021,4680,ROUND ONE Corporation,Prime Market (Domestic),9050,20260630
2022,4681,"RESORTTRUST,INC.",Prime Market (Domestic),9050,20260630
2023,4684,"OBIC Co.,Ltd.",Prime Market (Domestic),5250,20260630
2024,4685,"Ryoyu Systems Co.,Ltd.",Standard Market(Domestic),5250,20260630
2025,4686,JUSTSYSTEMS CORPORATION,Prime Market (Domestic),5250,20260630
2026,4687,TDC SOFT Inc.,Prime Market (Domestic),5250,20260630
2027,4689,LY Corporation,Prime Market (Domestic),5250,20260630
2029,4691,WASHINGTON HOTEL CORPORATION,Standard Market(Domestic),9050,20260630
2030,4694,"BML,INC.",Prime Market (Domestic),9050,20260630
2031,469A,Fitcrew Inc.,Growth Market(Domestic),9050,20260630
2032,4704,Trend Micro Incorporated,Prime Market (Domestic),5250,20260630
2033,4705,CLIP Corporation,Standard Market(Domestic),9050,20260630
2034,4707,KITAC CORPORATION,Standard Market(Domestic),9050,20260630
